reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0024378183187646553,0.0017237976717830582
truth,povm,Mdefault,,0.0010351684051771804
truth,povm_effect,Mdefault:0,0.0014735852758437818,
truth,povm_effect,Mdefault:1,0.0014739389030649424,
