stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0018135336955835968,0.00427173587308305,0.019333088738373683
1,2,0.00033980326404253747,0.0024790134747613673,0.007397946087628313
2,4,0.0003428952444967104,0.00209025695926636,0.005859167298861495
3,8,9.648477329596283e-05,0.002074719794035969,0.004231421234932333
4,16,0.0005016213692909666,0.0018046313601792596,0.0031236994953851268
5,32,0.00022446205340886927,0.0013004279785825263,0.002154550700258033
6,64,2.6578543152189216e-05,0.0018768962387406315,0.000992086276104341
