data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_spam_tracedist_to_ideal,mean_gate_eigenvalue_nonunitarity_excess_to_ideal,mean_gate_eigenvalue_diamondnorm_to_ideal,mean_gate_eigenvalue_nonunitary_diamondnorm_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
101,1000,adaptive_no_fpr,5.634913562838687,499,72,1918,3836,poisson_logl,956.3587791183545,1.004051211672813,0.000329473708789052,0.9996705262912111,0,0,-422045.1600898106,-421088.8013106924,1912.7175582364434,1918,13,1905,0.12503092019980272,True,3.521830114414093e-05,2.3478867429427286e-05,0.0037833197142298296,0.0029118134791340485,4.5936730097222156e-05,0.00015498382035817896,6.143165086635455e-05,0.0007977160515128675,0.003915810232811345,0.0026105401552075636,0.007470127807327136,0.0046066175561757065,0.0038691259795324354,0.008247185124391456,0.004571062649177095,0.01532893781697608,1918,1918,819000,819000,128,427.007299270073,15237
