reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.000564453074871039,0.0003991275146244512
truth,povm,Mdefault,,0.0014226984121061476
truth,povm_effect,Mdefault:0,0.0020157010405863233,
truth,povm_effect,Mdefault:1,0.0020158278417543567,
ideal,prep,rho0,0.00719090635745688,0.0050847318678291595
ideal,povm,Mdefault,,0.0064875972823519425
ideal,povm_effect,Mdefault:0,0.009173179152765068,
ideal,povm_effect,Mdefault:1,0.009176589174867102,
