stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0013960822270383255,0.00403823452135125,0.013293518010210809
1,2,0.001056470710684626,0.005320755972106923,0.0076956530364412044
2,4,0.0009072538934452035,0.0010768962407411143,0.006773048306835348
3,8,0.0005798898028487598,0.0006313027579283656,0.0035506086950478936
4,16,0.0001221674710566445,0.0011234866147250815,0.002047808295617111
5,32,3.8760414449723335e-05,0.0008092042088818212,0.0008066659206026543
6,64,4.024016196921276e-05,0.0010797640808710364,0.0006900562749239112
