stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.001715359670087957,0.009873392794310057,0.022285499361386518
1,2,0.001380175916566584,0.007037798949101236,0.014313580506674476
2,4,0.0011956703811513703,0.0056120403069183054,0.010505621787775294
3,8,0.0008023748402286868,0.00430352532450108,0.005010896357611919
4,16,0.0008635991271983279,0.003164633161881715,0.004287081429203875
5,32,0.000147109572298465,0.001838482735915562,0.001936960577045293
6,64,7.025783503611382e-05,0.0017576008189963833,0.0012051965325426497
