stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0017357213381003211,0.004955622353387225,0.02053678776662969
1,2,0.001323704981328222,0.004129448342442026,0.009778284816068773
2,4,0.0010539783454307783,0.004181638364916156,0.008740482061772997
3,8,0.001106758862319035,0.0028644158692606634,0.006049859933836618
4,16,0.00033434932536835493,0.0021930163110858206,0.002608295820094994
5,32,0.0001848690971896494,0.0020142714587789903,0.0020676984396407034
6,64,5.276999179992803e-05,0.0019501275186899305,0.001188818223544826
