reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],1.0115282972789075e-05,6.7435219818593834e-06,0.0002025563734048312
truth,Gxpi2:0,6.750461031990174e-05,4.500307354660116e-05,0.0013620020241350993
truth,Gypi2:0,2.3150668056581836e-05,1.543377870438789e-05,0.001607662538948628
truth,Gzpi2:0,6.194658626834659e-05,4.129772417889773e-05,0.0019636709644020485
ideal,[],1.0115282972789075e-05,6.7435219818593834e-06,0.000202427518623105
ideal,Gxpi2:0,0.004602490961897576,0.0030683273079317175,0.0152247632426473
ideal,Gypi2:0,0.00633118094481655,0.0042207872965443665,0.01938082706107741
ideal,Gzpi2:0,0.004355934900919456,0.0029039566006129705,0.025889010243766022
