reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],1.2776305118311626e-05,8.517536745541085e-06,0.00017154110705751784
truth,Gxpi2:0,8.471233595264138e-06,5.6474890635094255e-06,0.0009088706583792773
truth,Gypi2:0,3.56221221726738e-05,2.37480814484492e-05,0.0019387681075897672
truth,Gzpi2:0,0.00011742947130377601,7.828631420251735e-05,0.0015925026500734486
ideal,[],1.2776305118311626e-05,8.517536745541085e-06,0.00017160185476882607
ideal,Gxpi2:0,0.004574989383823502,0.0030499929225490017,0.015758412718074762
ideal,Gypi2:0,0.006496528436194637,0.004331018957463091,0.01835575572046342
ideal,Gzpi2:0,0.00449748461084043,0.0029983230738936197,0.02631006868697925
