sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,94635.76135122582,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.004937894532976495,-0.003850330725303386,0.008134373632380808,0.004513942584111835,0.015113464757287321
1,1,1,1,54572.69323701483,0.04208268694608813,0.028055124630725424,0.0768394663944618,0.06457625457918906,0.05981855650211165,0.09252122568217808,0.06907497353456121,0.1654120411668068
2,2,2,1,54572.69323701483,0.04208268694608813,0.028055124630725424,0.0768394663944618,0.06457625457918906,0.05981855650211165,0.09252122568217808,0.06907497353456121,0.1654120411668068
3,3,3,3,31110.53990917248,0.033135284979470075,0.02209018998631338,0.0857601172202269,0.061634160949944373,0.033348166788924216,0.06610142483265569,0.04802786786795041,0.13486380306648815
4,4,4,3,31110.53990917248,0.033135284979470075,0.02209018998631338,0.0857601172202269,0.061634160949944373,0.033348166788924216,0.06610142483265569,0.04802786786795041,0.13486380306648815
5,5,5,5,25848.00377116437,0.027295396425713075,0.018196930950475382,0.045647077845489,0.02947687109570479,0.028841291706433153,0.0595122925720373,0.04489732852730412,0.09695759101313878
6,6,6,5,25848.00377116437,0.027295396425713075,0.018196930950475382,0.045647077845489,0.02947687109570479,0.028841291706433153,0.0595122925720373,0.04489732852730412,0.09695759101313878
7,7,7,5,25848.00377116437,0.027295396425713075,0.018196930950475382,0.045647077845489,0.02947687109570479,0.028841291706433153,0.0595122925720373,0.04489732852730412,0.09695759101313878
8,8,8,8,21987.37024342165,0.022295835969902006,0.014863890646601336,0.014163451619390942,0.011197127724795294,0.02668779746933545,0.040855780567110575,0.03686052508445024,0.08044235265374773
9,9,9,8,21987.37024342165,0.022295835969902006,0.014863890646601336,0.014163451619390942,0.011197127724795294,0.02668779746933545,0.040855780567110575,0.03686052508445024,0.08044235265374773
10,10,10,10,15232.45707806648,0.009796457055355812,0.006530971370237208,0.025963043298898873,0.0172208186741998,0.01043955877743228,0.027910666779639704,0.01494561349376692,0.05692766564680336
11,11,11,10,15232.45707806648,0.009796457055355812,0.006530971370237208,0.025963043298898873,0.0172208186741998,0.01043955877743228,0.027910666779639704,0.01494561349376692,0.05692766564680336
12,12,12,10,15232.45707806648,0.009796457055355812,0.006530971370237208,0.025963043298898873,0.0172208186741998,0.01043955877743228,0.027910666779639704,0.01494561349376692,0.05692766564680336
13,13,13,13,9934.508492311788,0.011711975336757385,0.007807983557838257,0.016268833914407577,0.012723440677579724,0.01292601823314879,0.020535950423876383,0.019456917450372327,0.038621726816473856
14,14,14,13,9934.508492311788,0.011711975336757385,0.007807983557838257,0.016268833914407577,0.012723440677579724,0.01292601823314879,0.020535950423876383,0.019456917450372327,0.038621726816473856
15,15,15,15,8151.060191141532,0.007823995836168968,0.005215997224112645,0.010125713478098737,0.008121382995315873,0.008342368786689293,0.015140891141231655,0.011399477012894246,0.027525524698348788
16,16,16,15,8151.060191141532,0.007823995836168968,0.005215997224112645,0.010125713478098737,0.008121382995315873,0.008342368786689293,0.015140891141231655,0.011399477012894246,0.027525524698348788
17,17,17,17,7342.190590728656,0.004394336460195047,0.0029295576401300316,0.013028126875869989,0.008936422103067113,0.005561098441617826,0.01155692845899984,0.007340099791608892,0.023127001718868445
18,18,18,17,7342.190590728656,0.004394336460195047,0.0029295576401300316,0.013028126875869989,0.008936422103067113,0.005561098441617826,0.01155692845899984,0.007340099791608892,0.023127001718868445
19,19,19,19,5882.356666514754,0.005729033120841054,0.003819355413894036,0.0074978675948670324,0.005502349758473536,0.006913532984152704,0.010298998412152018,0.009457881281149431,0.021090127209824297
20,20,20,19,5882.356666514754,0.005729033120841054,0.003819355413894036,0.0074978675948670324,0.005502349758473536,0.006913532984152704,0.010298998412152018,0.009457881281149431,0.021090127209824297
21,21,21,21,4822.322971407326,0.0025913492885539513,0.001727566192369301,0.006039876142367888,0.00391527292310649,0.0038659362719279736,0.006983699939336499,0.004594611806303293,0.013104712555942286
22,22,22,22,3489.933382554833,0.002697972023987527,0.0017986480159916849,0.0040278669393037534,0.0030172398823537427,0.0025747236129382706,0.005054343355364679,0.003126698509392997,0.011724301244750122
23,23,23,22,3489.933382554833,0.002697972023987527,0.0017986480159916849,0.0040278669393037534,0.0030172398823537427,0.0025747236129382706,0.005054343355364679,0.003126698509392997,0.011724301244750122
24,24,24,24,3194.686991151676,0.0021649623942423812,0.0014433082628282543,0.007169426712176646,0.0046977494358244245,0.0031040164091807113,0.0054573665034069315,0.004590590941320825,0.009636093745749719
25,25,25,24,3194.686991151676,0.0021649623942423812,0.0014433082628282543,0.007169426712176646,0.0046977494358244245,0.0031040164091807113,0.0054573665034069315,0.004590590941320825,0.009636093745749719
26,26,26,26,3007.2766247949594,0.001902147540576049,0.0012680983603840326,0.004013341676872751,0.0028258003229282825,0.0016788372374699004,0.00368478571006028,0.00199373214795881,0.009371740871229066
27,27,27,26,3007.2766247949594,0.001902147540576049,0.0012680983603840326,0.004013341676872751,0.0028258003229282825,0.0016788372374699004,0.00368478571006028,0.00199373214795881,0.009371740871229066
28,28,28,26,3007.2766247949594,0.001902147540576049,0.0012680983603840326,0.004013341676872751,0.0028258003229282825,0.0016788372374699004,0.00368478571006028,0.00199373214795881,0.009371740871229066
29,29,29,29,1998.7826628443197,0.0010135771352156597,0.0006757180901437733,0.006077582079868031,0.003801760061889166,0.0009699930778958865,0.0025317521368469304,0.0014149983458309548,0.005628409647934804
30,30,30,29,1998.7826628443197,0.0010135771352156597,0.0006757180901437733,0.006077582079868031,0.003801760061889166,0.0009699930778958865,0.0025317521368469304,0.0014149983458309548,0.005628409647934804
31,31,31,31,1533.501976612362,0.0008301616162205427,0.0005534410774803618,0.005104468291171095,0.003304876627262262,0.0007082681242058173,0.0015567391144286672,0.0010027590680813936,0.004931121367893968
32,32,32,31,1533.501976612362,0.0008301616162205427,0.0005534410774803618,0.005104468291171095,0.003304876627262262,0.0007082681242058173,0.0015567391144286672,0.0010027590680813936,0.004931121367893968
33,33,33,33,1235.099189081844,0.0006366198196688932,0.0004244132131125955,0.006152607950343399,0.004085156832555286,0.0002943222442225793,0.0009140790017734034,0.0008052347252309258,0.003765930097427184
34,34,34,33,1235.099189081844,0.0006366198196688932,0.0004244132131125955,0.006152607950343399,0.004085156832555286,0.0002943222442225793,0.0009140790017734034,0.0008052347252309258,0.003765930097427184
35,35,35,33,1235.099189081844,0.0006366198196688932,0.0004244132131125955,0.006152607950343399,0.004085156832555286,0.0002943222442225793,0.0009140790017734034,0.0008052347252309258,0.003765930097427184
36,36,36,36,1049.2669024679442,0.000360818242438915,0.00024054549495927668,0.005415227566233211,0.003552083096916071,-1.58317162339619e-05,0.0006116156337372316,0.0004966028598023184,0.003223237658283903
37,37,37,36,1049.2669024679442,0.000360818242438915,0.00024054549495927668,0.005415227566233211,0.003552083096916071,-1.58317162339619e-05,0.0006116156337372316,0.0004966028598023184,0.003223237658283903
38,38,38,36,1049.2669024679442,0.000360818242438915,0.00024054549495927668,0.005415227566233211,0.003552083096916071,-1.58317162339619e-05,0.0006116156337372316,0.0004966028598023184,0.003223237658283903
39,39,39,39,1006.2374697806924,0.00023544154765703373,0.00015696103177135584,0.005645963771351293,0.003774833252803115,-3.902645807735139e-05,0.0005465908744225405,0.0003568567798803643,0.002890684037575462
40,40,40,39,1006.2374697806924,0.00023544154765703373,0.00015696103177135584,0.005645963771351293,0.003774833252803115,-3.902645807735139e-05,0.0005465908744225405,0.0003568567798803643,0.002890684037575462
41,41,41,41,989.2832879661817,0.00021416513106831125,0.00014277675404554083,0.005593041644108697,0.0037258873565220126,-6.376079121916955e-05,0.0005189168974374363,0.00031866392323872533,0.002885858213578365
42,42,42,41,989.2832879661817,0.00021416513106831125,0.00014277675404554083,0.005593041644108697,0.0037258873565220126,-6.376079121916955e-05,0.0005189168974374363,0.00031866392323872533,0.002885858213578365
43,43,43,41,989.2832879661817,0.00021416513106831125,0.00014277675404554083,0.005593041644108697,0.0037258873565220126,-6.376079121916955e-05,0.0005189168974374363,0.00031866392323872533,0.002885858213578365
44,44,44,44,986.9245865664885,0.0002078533441335073,0.00013856889608900488,0.005587315160322737,0.0037395607694474457,-7.92267910164346e-05,0.0005480338879033387,0.00030452687506429127,0.002866039840393986
45,45,45,44,986.9245865664885,0.0002078533441335073,0.00013856889608900488,0.005587315160322737,0.0037395607694474457,-7.92267910164346e-05,0.0005480338879033387,0.00030452687506429127,0.002866039840393986
46,46,46,46,986.5832113067893,0.00021056130733052014,0.00014037420488701344,0.0056664997817197854,0.0037985041008955977,-7.737614591637326e-05,0.000546866418403136,0.000302188550736833,0.0028846618342914044
47,47,47,46,986.5832113067893,0.00021056130733052014,0.00014037420488701344,0.0056664997817197854,0.0037985041008955977,-7.737614591637326e-05,0.000546866418403136,0.000302188550736833,0.0028846618342914044
