sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,43984.47859663584,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,8712.700805403618,0.008511391288647918,0.005674260859098612,0.009370122838776215,0.03972313938047388
2,2,2,1,8712.700805403618,0.008511391288647918,0.005674260859098612,0.009370122838776215,0.03972313938047388
3,3,3,1,8712.700805403618,0.008511391288647918,0.005674260859098612,0.009370122838776215,0.03972313938047388
4,4,4,4,4004.594044315841,0.004552195444984697,0.0030347969633231315,0.03240279572949186,0.03111552147076197
5,5,5,4,4004.594044315841,0.004552195444984697,0.0030347969633231315,0.03240279572949186,0.03111552147076197
6,6,6,4,4480.5816668606185,0.004552195444984697,0.0030347969633231315,0.03240279572949186,0.03111552147076197
7,7,7,7,2837.133092718979,0.0028877819535024496,0.001925187969001633,0.008759836529053818,0.01288926405959354
8,8,8,7,2837.133092718979,0.0028877819535024496,0.001925187969001633,0.008759836529053818,0.01288926405959354
9,9,9,9,1601.9088794669224,0.0006486510208939533,0.00043243401392930214,0.0038535636641759013,0.007028500356462758
10,10,10,9,1601.9088794669224,0.0006486510208939533,0.00043243401392930214,0.0038535636641759013,0.007028500356462758
11,11,11,9,1678.6134716714043,0.0006486510208939533,0.00043243401392930214,0.0038535636641759013,0.007028500356462758
12,12,12,12,1197.285344572573,0.0004067323954317914,0.00027115493028786097,0.003548544530392723,0.003929938288647504
13,13,13,12,1197.285344572573,0.0004067323954317914,0.00027115493028786097,0.003548544530392723,0.003929938288647504
14,14,14,14,1067.8604413581425,0.00022478929741215348,0.0001498595316081023,0.0022273481345908854,0.0031695330859774743
15,15,15,14,1067.8604413581425,0.00022478929741215348,0.0001498595316081023,0.0022273481345908854,0.0031695330859774743
16,16,16,16,1056.5672757538632,0.0003136265228930457,0.00020908434859536382,0.001600256315433456,0.0032147380101032828
17,17,17,16,1056.5672757538632,0.0003136265228930457,0.00020908434859536382,0.001600256315433456,0.0032147380101032828
18,18,18,18,1051.7650215626854,0.00032738358607597995,0.0002182557240506533,0.0015236841996007255,0.0031319819438488695
19,19,19,19,963.0243525284542,0.00024816867537669207,0.00016544578358446138,0.0011360787018256657,0.0029592979594128314
20,20,20,19,963.0243525284542,0.00024816867537669207,0.00016544578358446138,0.0011360787018256657,0.0029592979594128314
21,21,21,19,964.3829477410986,0.00024816867537669207,0.00016544578358446138,0.0011360787018256657,0.0029592979594128314
22,22,22,22,944.941657985636,0.00015797960825383872,0.00010531973883589248,0.0012155264156659498,0.0026995216366137043
23,23,23,22,944.941657985636,0.00015797960825383872,0.00010531973883589248,0.0012155264156659498,0.0026995216366137043
24,24,24,24,944.8737280844812,0.00014958408770071596,9.972272513381064e-05,0.0013088222438330695,0.0026564903280817277
25,25,25,25,941.7745772330111,0.00014569778862655314,9.713185908436875e-05,0.0012304674311387602,0.0026399945715115825
26,26,26,25,942.2111424036899,0.00014569778862655314,9.713185908436875e-05,0.0012304674311387602,0.0026399945715115825
27,27,27,27,940.6350513911681,0.00013009948572673125,8.673299048448749e-05,0.0010521719461995252,0.002611359006071757
28,28,28,27,940.6350513911681,0.00013009948572673125,8.673299048448749e-05,0.0010521719461995252,0.002611359006071757
29,29,29,29,939.3447952552783,0.00010833301169549392,7.222200779699595e-05,0.001032800939263364,0.002562268006984533
30,30,30,29,939.3447952552783,0.00010833301169549392,7.222200779699595e-05,0.001032800939263364,0.002562268006984533
31,31,31,29,938.2597459003491,0.00010833301169549392,7.222200779699595e-05,0.001032800939263364,0.002562268006984533
32,32,32,32,936.6883669393848,0.00010632996903564562,7.088664602376374e-05,0.0013509583689133436,0.0025019165777197274
33,33,33,32,936.6883669393848,0.00010632996903564562,7.088664602376374e-05,0.0013509583689133436,0.0025019165777197274
34,34,34,34,936.3835289601323,0.00010090368729440136,6.726912486293425e-05,0.00136547078071239,0.0024901263550833825
35,35,35,34,936.3835289601323,0.00010090368729440136,6.726912486293425e-05,0.00136547078071239,0.0024901263550833825
36,36,36,36,932.3911882544389,9.184404288478665e-05,6.12293619231911e-05,0.001261840925293473,0.002361054608179273
37,37,37,36,932.3911882544389,9.184404288478665e-05,6.12293619231911e-05,0.001261840925293473,0.002361054608179273
38,38,38,38,932.0697636862125,8.661572120247096e-05,5.774381413498064e-05,0.0012321594594761386,0.002326651458543621
39,39,39,38,932.0697636862125,8.661572120247096e-05,5.774381413498064e-05,0.0012321594594761386,0.002326651458543621
40,40,40,38,932.0697636862125,8.661572120247096e-05,5.774381413498064e-05,0.0012321594594761386,0.002326651458543621
41,41,41,41,936.9904523767693,8.51106757723541e-05,5.6740450514902736e-05,0.0013299996868177597,0.0021550847467142905
42,42,42,41,936.9904523767693,8.51106757723541e-05,5.6740450514902736e-05,0.0013299996868177597,0.0021550847467142905
43,43,43,43,936.8503359409511,8.215509365716578e-05,5.477006243811052e-05,0.0013109788284969266,0.0021228145992723785
44,44,44,43,936.8503359409511,8.215509365716578e-05,5.477006243811052e-05,0.0013109788284969266,0.0021228145992723785
45,45,45,45,936.8001063785364,8.12147272030439e-05,5.414315146869593e-05,0.0013235639234920737,0.0021004725400285158
46,46,46,46,937.84834085852,7.330475373951151e-05,4.8869835826341e-05,0.0018828942062304801,0.0019771839746299245
47,47,47,46,937.84834085852,7.330475373951151e-05,4.8869835826341e-05,0.0018828942062304801,0.0019771839746299245
48,48,48,48,937.6475181153469,7.57855602610269e-05,5.05237068406846e-05,0.001917890251597678,0.0019670166802092425
49,49,49,48,937.6475181153469,7.57855602610269e-05,5.05237068406846e-05,0.001917890251597678,0.0019670166802092425
50,50,50,48,937.6475181153469,7.57855602610269e-05,5.05237068406846e-05,0.001917890251597678,0.0019670166802092425
51,51,51,51,938.4495532562034,7.19127769998884e-05,4.7941851333258935e-05,0.0016014081630383464,0.0017383170445026187
52,52,52,52,938.4317156257217,6.912165425254635e-05,4.60811028350309e-05,0.0016699029430496174,0.001696543970959215
53,53,53,53,938.062046928608,6.948175474197349e-05,4.6321169827982324e-05,0.0016909417108775977,0.001696516676556221
54,54,54,53,938.062046928608,6.948175474197349e-05,4.6321169827982324e-05,0.0016909417108775977,0.001696516676556221
55,55,55,55,938.001573295981,7.120327063828147e-05,4.746884709218764e-05,0.001694856380968519,0.001700486132911618
56,56,56,56,938.7389462809888,7.804948897691122e-05,5.2032992651274146e-05,0.0017813144999336515,0.0016699323803770752
57,57,57,56,938.7389462809888,7.804948897691122e-05,5.2032992651274146e-05,0.0017813144999336515,0.0016699323803770752
58,58,58,58,938.362979449071,8.17950518520183e-05,5.45300345680122e-05,0.0017767945640344493,0.0016946040114065608
59,59,59,58,938.362979449071,8.17950518520183e-05,5.45300345680122e-05,0.0017767945640344493,0.0016946040114065608
60,60,60,58,938.362979449071,8.17950518520183e-05,5.45300345680122e-05,0.0017767945640344493,0.0016946040114065608
61,61,61,61,937.2882764625399,7.834550592369927e-05,5.2230337282466184e-05,0.001614913121411229,0.0017100694188608538
