reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.004128958568139533,0.0029196122308953057
truth,povm,Mdefault,,0.002375803262211579
truth,povm_effect,Mdefault:0,0.0033981306553877853,
truth,povm_effect,Mdefault:1,0.0034009429948619195,
ideal,prep,rho0,0.00342111278088939,0.0024189921461483807
ideal,povm,Mdefault,,0.0035700645511287767
ideal,povm_effect,Mdefault:0,0.005086337565814559,
ideal,povm_effect,Mdefault:1,0.0050983632650866305,
