phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,188644.8706198477,188644.8706198477,188644.8706198477,188644.8706198477,3836,1918,3836,1918,3836,1918,3836,1918,941738.0,941738.0,491.0,False,True,3836,1918,3836,1918,3836,1918,0.1,,,,,False,,,True
trial,1,1,1,83131.13146414068,83131.13146414068,83131.13146414068,83131.13146414068,3836,1918,0,0,3836,1918,7672,3836,941738.0,1883476.0,491.0,False,True,3836,1918,0,0,3836,1918,0.1,585863.6531369671,27.048729557097932,27.048729557097932,27.048729557097932,False,-3900.8759702733937,0.1,True
trial,2,2,1,99302.27408699128,99302.27408699128,83131.13146414068,83131.13146414068,3836,1918,0,0,3836,1918,11508,5754,941738.0,2825214.0,491.0,False,True,3836,1918,0,0,3836,1918,0.2,251503.0556834593,-0.30529007493682664,-0.30529007493682664,-0.30529007493682664,False,-52969.76204089465,0.2,False
trial,3,3,3,48483.300651055644,48483.300651055644,48483.300651055644,48483.300651055644,3836,1918,0,0,3836,1918,15344,7672,941738.0,3766952.0,491.0,False,True,3836,1918,0,0,3836,1918,0.1,251503.0556834593,0.6782166328501904,0.6782166328501904,0.6782166328501904,False,-51086.67221486192,0.1,True
trial,4,4,3,120915.03981781538,120915.03981781538,48483.300651055644,48483.300651055644,3836,1918,0,0,3836,1918,19180,9590,941738.0,4708690.0,491.0,False,True,3836,1918,0,0,3836,1918,0.2,682963.1393628845,-2.261201407183737,-2.261201407183737,-2.261201407183737,False,-32032.413802966552,0.2,False
trial,5,5,3,65448.52313878945,65448.52313878945,48483.300651055644,48483.300651055644,3836,1918,0,0,3836,1918,23016,11508,941738.0,5650428.0,491.0,False,True,3836,1918,0,0,3836,1918,0.1,682963.1393628845,-0.5452798410537383,-0.5452798410537383,-0.5452798410537383,False,-31112.873079901474,0.1,False
trial,6,6,6,39830.51916075537,39830.51916075537,39830.51916075537,39830.51916075537,3836,1918,0,0,3836,1918,26852,13426,941738.0,6592166.0,491.0,False,True,3836,1918,0,0,3836,1918,0.05,682963.1393628845,0.31725850126780486,0.31725850126780486,0.31725850126780486,False,-27273.60009494677,0.05,True
trial,7,7,6,52659.63448595786,52659.63448595786,39830.51916075537,39830.51916075537,3836,1918,0,0,3836,1918,30688,15344,941738.0,7533904.0,491.0,False,True,3836,1918,0,0,3836,1918,0.1,308939.97215801297,-0.394193252996048,-0.394193252996048,-0.394193252996048,False,-32545.24329804069,0.1,False
trial,8,8,8,19826.804692799036,19826.804692799036,19826.804692799036,19826.804692799036,3836,1918,0,0,3836,1918,34524,17262,941738.0,8475642.0,491.0,False,True,3836,1918,0,0,3836,1918,0.05,308939.97215801297,0.6197674061999362,0.6197674061999362,0.6197674061999362,False,-32276.164038066825,0.05,True
trial,9,9,8,59249.18618388071,59249.18618388071,19826.804692799036,19826.804692799036,3836,1918,0,0,3836,1918,38360,19180,941738.0,9417380.0,491.0,False,True,3836,1918,0,0,3836,1918,0.1,671346.0988019384,-3.2314626758331677,-3.2314626758331677,-3.2314626758331677,False,-12199.547216158826,0.1,False
trial,10,10,8,30762.632715407293,30762.632715407293,19826.804692799036,19826.804692799036,3836,1918,0,0,3836,1918,42196,21098,941738.0,10359118.0,491.0,False,True,3836,1918,0,0,3836,1918,0.05,671346.0988019384,-0.9082638146361991,-0.9082638146361991,-0.9082638146361991,False,-12040.365196084083,0.05,False
