data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
102,1000,fixed_no_fpr,0.3018801835235411,299,72,1918,3836,poisson_logl,977.2158911704615,1.0259484421737128,0.00036235684770019594,0.9996376431523,0,0,-520185.2636057418,-519208.0477145715,1954.4317823405145,1918,13,1905,0.8008363583141689,True,0.0001445166494590533,9.634443297270219e-05,0.0020741301927457304,0.0013036328019277196,0.003931561314565846,0.00262104087637723,0.007113480956592764,0.015137530856487147,1918,1918,962836,962836,502,502.0,502
