reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],2.581116043431919e-05,1.7207440289546128e-05,0.00028651596348872163
truth,Gxpi2:0,9.555281892359435e-05,6.370187928239623e-05,0.0011921686228818426
truth,Gypi2:0,0.00017683670319545985,0.0001178911354636399,0.0018827055077426627
truth,Gzpi2:0,0.00027986591528283977,0.00018657727685522651,0.0018531411135976515
ideal,[],2.581116043431919e-05,1.7207440289546128e-05,0.0002867320203522092
ideal,Gxpi2:0,0.004615925041514091,0.003077283361009394,0.015307770732374965
ideal,Gypi2:0,0.006639102370290084,0.004426068246860056,0.019373613787536617
ideal,Gzpi2:0,0.004445406686024889,0.0029636044573499256,0.025582006885684794
