stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0011801639771611416,0.006735826355463592,0.010392526247073396
1,2,0.00022457560824590272,0.00251075238889107,0.007950724885422346
2,4,0.0004766887595552549,0.0017739489948353174,0.004172992451339909
3,8,0.00042130247176663804,0.0009574270196264235,0.003113918862877922
4,16,1.9086346271207644e-05,0.0006612037844285992,0.0013739993336363047
5,32,1.7506557054208782e-05,0.0011826700787536302,0.0008221660764286716
6,64,-2.751186391564131e-06,0.0012140133386829696,0.00039755112885906594
