stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.001577679910805374,0.006424006065016468,0.017723585639894353
1,2,0.0015911519085892167,0.0023540450502389245,0.012368347056236411
2,4,0.0010373154132120588,0.004626105828697605,0.010618320102114703
3,8,0.000465212742071508,0.002552422400303264,0.0035009178086305953
4,16,0.0006939025489790807,0.001490680048919376,0.003341298921733377
5,32,7.599266401361882e-05,0.0010435413533861565,0.0017651322368464673
6,64,3.851781711025626e-05,0.0014996379301249248,0.0012511059806171792
