seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
110,fixed_fpr,4.101590927185761e-05,0.0006951419468432,0.000911139883962,1798000,899,1918,poisson_logl,0.5146572557251187,2448.0,
110,fixed_no_fpr,6.759533180411559e-06,0.0005336269537707,0.0006229832178229,1797166,1918,1918,poisson_logl,7.844259899330399,2087.1,
110,lm,7.933978117685703e-06,0.0005507102660008,0.0006250593580308,1797166,1918,1918,chi2_ladder_then_mle,LM,41.9,
110,lm_mle,7.226413728633751e-06,0.0005496354938767,0.0006289054646719,1797166,1918,1918,pure_mle,LM_MLE,53.7,
110,adaptive_D_nofpr_f005,2.4571445843696305e-05,0.000647308633661,0.0016786363681921,1798000,1918,1918,poisson_logl,13.984082456607936,1328.0,
110,adaptive_D_nofpr_f010,1.7579442619874985e-05,0.0005380911234864,0.0033642337777501,1798000,1918,1918,poisson_logl,2.212234774706503,2656.9,
110,adaptive_D_nofpr_f020,6.422819298856908e-06,0.0005608915392009,0.0014106632371735,1798000,1918,1918,poisson_logl,2.01158425950052,3456.3,
110,adaptive_D_nofpr_f030,6.961000400207418e-06,0.0003969157692283,0.0022589458955693,1798000,1918,1918,poisson_logl,0.1437627430064968,2109.8,
110,adaptive_D_nofpr_f040,1.2527357352021262e-05,0.000601441773339,0.0009143329916794,1798000,1918,1918,poisson_logl,1.709182786157705,2058.2,
110,adaptive_D_nofpr_f050,5.316562189272567e-06,0.0004784892632124,0.0029337568672959,1798000,1918,1918,poisson_logl,1.0611793818380633,2486.0,
110,adaptive_D_nofpr_f060,2.6389995360143192e-05,0.0007292506944288,0.0012528655478786,1798000,1918,1918,poisson_logl,16.20195016003753,2085.3,
110,adaptive_D_nofpr_f070,2.6496325105845875e-05,0.0008525567063281,0.0014208885004072,1798000,1918,1918,poisson_logl,1.4039973504041254,3084.2,
