iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1018458,1696000,677542,False,1018458
1,1,35.924732106510156,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,1018458,1696000,677542,False,1018458
2,2,-1.0161204619442157,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1018458,1696000,677542,False,1018458
3,3,0.5855152253907484,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,1018458,1696000,677542,False,1018458
4,4,-2.877904718877511,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1018458,1696000,677542,False,1018458
5,5,-1.3319631044551403,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1028458,1696000,667542,False,1028458
6,6,0.5169445288658681,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1028458,1696000,667542,False,1028458
7,7,-1.9068800059254594,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,1028458,1696000,667542,False,1028458
8,8,0.399009899418108,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1028458,1696000,667542,False,1028458
9,9,-0.16872426013200545,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,1028458,1696000,667542,False,1028458
10,10,0.3519473563529991,0.1,lazy_delta_inverse_square,10000,10000,9913,1918,1918,1038371,1696000,657629,False,1038371
11,11,-0.00037523048176838495,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,1038371,1696000,657629,False,1038371
12,12,0.5601736807509503,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,1038371,1696000,657629,False,1038371
13,13,0.7494516828224581,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,1038371,1696000,657629,False,1038371
14,14,0.7043396669901036,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,1038371,1696000,657629,False,1038371
15,15,-0.11737798873851112,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1048371,1696000,647629,False,1048371
16,16,0.47878617169875937,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,1048371,1696000,647629,False,1048371
17,17,-0.410067558626705,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,1048371,1696000,647629,False,1048371
18,18,0.5562076408372086,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,1048371,1696000,647629,False,1048371
19,19,-6.342965612419238,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,1048371,1696000,647629,False,1048371
20,20,-0.7340683021547605,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1058371,1696000,637629,False,1058371
21,21,0.6323184453089199,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,1058371,1696000,637629,False,1058371
22,22,-9.605687562056225,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,1058371,1696000,637629,False,1058371
23,23,0.39086890131247176,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,1058371,1696000,637629,False,1058371
24,24,-9.43979976164125,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,1058371,1696000,637629,False,1058371
25,25,-0.6303879995330863,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1068371,1696000,627629,False,1068371
26,26,0.7653349658442286,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,1068371,1696000,627629,False,1068371
27,27,-8.430686054586086,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,1068371,1696000,627629,False,1068371
28,28,-0.25459605159061927,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1068371,1696000,627629,False,1068371
29,29,0.7042600339581024,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,1068371,1696000,627629,False,1068371
30,30,-3.51523938037733,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1078371,1696000,617629,False,1078371
31,31,0.09045728810367056,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,1078371,1696000,617629,False,1078371
32,32,-4.08485955671735,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1078371,1696000,617629,False,1078371
33,33,0.16569658631146275,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,1078371,1696000,617629,False,1078371
34,34,-5.622018697828319,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1078371,1696000,617629,False,1078371
35,35,-0.2225725263242808,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1088371,1696000,607629,False,1088371
36,36,0.760958225235163,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1088371,1696000,607629,False,1088371
37,37,-5.192018786506042,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1088371,1696000,607629,False,1088371
38,38,-0.21754661488011648,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1088371,1696000,607629,False,1088371
39,39,0.6915332902406343,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1088371,1696000,607629,False,1088371
40,40,-0.3321237743953049,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1098371,1696000,597629,False,1098371
41,41,0.9314415931429532,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1098371,1696000,597629,False,1098371
42,42,-0.2274021841136376,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1098371,1696000,597629,False,1098371
43,43,0.48449382590065604,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1098371,1696000,597629,False,1098371
44,44,-0.6328972467796334,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1098371,1696000,597629,False,1098371
45,45,0.2561948943533954,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1108371,1696000,587629,False,1108371
46,46,0.435346073266522,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1108371,1696000,587629,False,1108371
47,47,-1.421408063208542,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1108371,1696000,587629,False,1108371
48,48,0.35312350787048224,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1108371,1696000,587629,False,1108371
49,49,-3.8704603866184906,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1108371,1696000,587629,False,1108371
50,50,-0.2279095016411581,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1118371,1696000,577629,False,1118371
51,51,0.9810060885961658,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1118371,1696000,577629,False,1118371
52,52,-0.38384784256458127,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1118371,1696000,577629,False,1118371
53,53,0.6243075372472965,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1118371,1696000,577629,False,1118371
54,54,-0.008125604494181263,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1118371,1696000,577629,False,1118371
55,55,0.5056445670752641,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,1128371,1696000,567629,False,1128371
56,56,0.636764275190524,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,1128371,1696000,567629,False,1128371
57,57,-6.489430879843572,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1128371,1696000,567629,False,1128371
58,58,-1.0722819826151129,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,1128371,1696000,567629,False,1128371
59,59,0.30141843910480215,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,1128371,1696000,567629,False,1128371
