data_seed,truth_seed,method,flag,xkin,num_parameters,num_circuits,num_residuals,objective_mode,weighted_least_squares_objective,reduced_chi_square,min_probability,max_probability,num_probability_below_zero,num_probability_above_one,logl_model,logl_max,two_delta_logl,num_independent_data,num_nongauge_params,dof,n_sigma,n_sigma_less_than_1,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth,mean_gate_entanglement_infidelity_to_ideal,mean_gate_average_infidelity_to_ideal,mean_spam_vector_l2_error_to_ideal,mean_spam_tracedist_to_ideal,mean_gate_eigenvalue_nonunitarity_excess_to_ideal,mean_gate_eigenvalue_diamondnorm_to_ideal,mean_gate_eigenvalue_nonunitary_diamondnorm_to_ideal,mean_gate_diamond_distance_to_ideal,revealed_circuits,total_circuits,accounted_revealed_shots,physical_precomputed_shots,min_shots_per_circuit,mean_shots_per_circuit,max_shots_per_circuit
101,1000,fixed_no_fpr,1.1151620006106995,299,72,1918,3836,poisson_logl,906.1513562444657,0.9513400065558695,0.0004938359646808888,0.9995061640353193,0,0,-964433.3951201322,-963527.2437638881,1812.302712488221,1918,13,1905,-1.5017738515912464,True,4.824485440305115e-05,3.216323626870077e-05,0.0013150210154088857,0.0010422143760472177,2.4880840138810645e-06,0.00011045056876169516,6.617543643948343e-05,0.0008594896289837767,0.0038735922304671266,0.0025823948203114178,0.007053911015400753,0.005297313565935742,0.0038254792792498035,0.008184933310845795,0.004491223961105323,0.015258702667561368,1918,1918,1785658,1785658,931,931.0,931
