stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0032650946118842616,0.007197798286839636,0.0198078316872747
1,2,0.0016705929893435223,0.004107191838847365,0.009216414956944672
2,4,0.0011652555070913728,0.0037351833797939125,0.007496667786545834
3,8,0.0008677063399750717,0.0015710995955030948,0.003840250923889287
4,16,0.00013394776937272757,0.0014009743152734414,0.0019530429797382173
5,32,6.748257946218028e-05,0.0008770392051417856,0.001403912985435369
6,64,7.2264137286337515e-06,0.0006289054646719716,0.0005496354938767474
