stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0024037484107229112,0.02463145261613903,0.04941620869113117
1,2,0.0011878431889263963,0.013618458332906896,0.017873035834842583
2,4,0.0009465726605669689,0.01470042687339384,0.013593695020469473
3,8,0.0006739858374996688,0.012524690674666406,0.00924775006938389
4,16,0.0006213012703145948,0.009757401148216514,0.00695436870445976
5,32,0.00016597818873392844,0.007934954940556961,0.003976460423208521
6,64,9.12233751943492e-05,0.006104749361917949,0.0021924426166947493
