sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,113121.8611820364,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,23244.080885668838,0.0094815752294235,0.006321050152949001,0.009039446240329518,0.04269588886833205
2,2,2,1,23244.080885668838,0.0094815752294235,0.006321050152949001,0.009039446240329518,0.04269588886833205
3,3,3,1,23244.080885668838,0.0094815752294235,0.006321050152949001,0.009039446240329518,0.04269588886833205
4,4,4,4,8497.883929149612,0.003954048672913907,0.0026360324486092717,0.02631587083761702,0.028241090655759214
5,5,5,4,8497.883929149612,0.003954048672913907,0.0026360324486092717,0.02631587083761702,0.028241090655759214
6,6,6,4,8692.063758566364,0.003954048672913907,0.0026360324486092717,0.02631587083761702,0.028241090655759214
7,7,7,7,4632.175823838614,0.0022636368332406287,0.0015090912221604191,0.007243129766507578,0.01111588988643994
8,8,8,7,4632.175823838614,0.0022636368332406287,0.0015090912221604191,0.007243129766507578,0.01111588988643994
9,9,9,9,1926.3518918577888,0.0005261718656513481,0.0003507812437675654,0.0032564737862217333,0.005032155126522317
10,10,10,10,1695.3156557108855,0.0010860457404257284,0.0007240304936171523,0.0027744415182356166,0.0037804149067042175
11,11,11,11,937.2423460587645,0.00013944875028853998,9.296583352569332e-05,0.002770558100278355,0.0018116576901633882
12,12,12,11,937.2423460587645,0.00013944875028853998,9.296583352569332e-05,0.002770558100278355,0.0018116576901633882
13,13,13,11,937.2423460587645,0.00013944875028853998,9.296583352569332e-05,0.002770558100278355,0.0018116576901633882
14,14,14,11,937.2423460587645,0.00013944875028853998,9.296583352569332e-05,0.002770558100278355,0.0018116576901633882
15,15,15,15,910.2531629373361,0.00011433914707431603,7.622609804954401e-05,0.0028864158634560166,0.00171875402079618
16,16,16,15,931.0023772693831,0.00011433914707431603,7.622609804954401e-05,0.0028864158634560166,0.00171875402079618
17,17,17,17,917.6133590175914,0.00010828149266237097,7.218766177491398e-05,0.0028735569004134758,0.001710458817416751
18,18,18,17,917.6133590175914,0.00010828149266237097,7.218766177491398e-05,0.0028735569004134758,0.001710458817416751
19,19,19,17,917.6133590175914,0.00010828149266237097,7.218766177491398e-05,0.0028735569004134758,0.001710458817416751
20,20,20,20,900.5663216827663,8.968588655886012e-05,5.979059103924008e-05,0.0028715616060007807,0.001672949870874536
21,21,21,20,902.8358446431605,8.968588655886012e-05,5.979059103924008e-05,0.0028715616060007807,0.001672949870874536
22,22,22,20,902.8358446431605,8.968588655886012e-05,5.979059103924008e-05,0.0028715616060007807,0.001672949870874536
23,23,23,23,895.2627955644684,7.598798102828597e-05,5.065865401885731e-05,0.0026886616566516156,0.0016086094606662452
24,24,24,23,895.2627955644684,7.598798102828597e-05,5.065865401885731e-05,0.0026886616566516156,0.0016086094606662452
25,25,25,25,894.5771461617275,7.53003425184029e-05,5.020022834560193e-05,0.002689046194149818,0.0016077392794374998
26,26,26,25,897.4253074143708,7.53003425184029e-05,5.020022834560193e-05,0.002689046194149818,0.0016077392794374998
27,27,27,27,895.5822142106579,7.104973994101482e-05,4.736649329400988e-05,0.0027108159023937315,0.0016095244825250624
28,28,28,27,895.5822142106579,7.104973994101482e-05,4.736649329400988e-05,0.0027108159023937315,0.0016095244825250624
29,29,29,27,895.5822142106579,7.104973994101482e-05,4.736649329400988e-05,0.0027108159023937315,0.0016095244825250624
30,30,30,30,894.169888251301,6.39677347848977e-05,4.2645156523265136e-05,0.002713485453056389,0.0015808040791465072
31,31,31,30,895.4782973814431,6.39677347848977e-05,4.2645156523265136e-05,0.002713485453056389,0.0015808040791465072
32,32,32,32,894.6267668310468,5.866699940262898e-05,3.9111332935085987e-05,0.002663833851072566,0.0015841655068154657
33,33,33,32,894.6267668310468,5.866699940262898e-05,3.9111332935085987e-05,0.002663833851072566,0.0015841655068154657
34,34,34,34,894.4061657503971,5.5037719270428775e-05,3.669181284695251e-05,0.002663055202497084,0.0015717527128206255
35,35,35,34,894.4061657503971,5.5037719270428775e-05,3.669181284695251e-05,0.002663055202497084,0.0015717527128206255
36,36,36,36,895.3179945570055,5.2811552552489704e-05,3.52077017016598e-05,0.002735309807486931,0.001473076329463046
37,37,37,36,895.3179945570055,5.2811552552489704e-05,3.52077017016598e-05,0.002735309807486931,0.001473076329463046
38,38,38,38,895.0697478397647,5.4726053634518435e-05,3.648403575634562e-05,0.002729233348761713,0.0014753684280215686
39,39,39,38,895.0697478397647,5.4726053634518435e-05,3.648403575634562e-05,0.002729233348761713,0.0014753684280215686
40,40,40,38,895.0697478397647,5.4726053634518435e-05,3.648403575634562e-05,0.002729233348761713,0.0014753684280215686
41,41,41,41,894.2129709830033,5.3127683878551046e-05,3.541845591903403e-05,0.002753536082680809,0.0013649615433237129
42,42,42,41,894.2129709830033,5.3127683878551046e-05,3.541845591903403e-05,0.002753536082680809,0.0013649615433237129
43,43,43,43,894.18059991783,5.14437027601955e-05,3.4295801840130334e-05,0.002757020259184628,0.0013589364199537751
44,44,44,43,894.18059991783,5.14437027601955e-05,3.4295801840130334e-05,0.002757020259184628,0.0013589364199537751
45,45,45,45,894.163809684466,5.068516270739787e-05,3.379010847159858e-05,0.0027523722212197507,0.0013585310988311625
46,46,46,46,896.6108269629989,5.359129123494455e-05,3.572752748996304e-05,0.0026857459719935983,0.001365667393940541
47,47,47,46,896.6108269629989,5.359129123494455e-05,3.572752748996304e-05,0.0026857459719935983,0.001365667393940541
48,48,48,48,896.0496754037299,5.43293585001936e-05,3.62195723334624e-05,0.00268181466179979,0.0013855430776537443
49,49,49,48,896.0496754037299,5.43293585001936e-05,3.62195723334624e-05,0.00268181466179979,0.0013855430776537443
50,50,50,48,896.0496754037299,5.43293585001936e-05,3.62195723334624e-05,0.00268181466179979,0.0013855430776537443
51,51,51,51,900.4708413962835,5.360019056827037e-05,3.573346037884691e-05,0.002514928346379113,0.0013373529710061086
52,52,52,51,900.4708413962835,5.360019056827037e-05,3.573346037884691e-05,0.002514928346379113,0.0013373529710061086
53,53,53,53,900.3588452762541,5.164162098159064e-05,3.442774732106042e-05,0.00251901673582436,0.0013235645067428666
54,54,54,53,900.3588452762541,5.164162098159064e-05,3.442774732106042e-05,0.00251901673582436,0.0013235645067428666
55,55,55,53,900.3588452762541,5.164162098159064e-05,3.442774732106042e-05,0.00251901673582436,0.0013235645067428666
56,56,56,56,897.9000752935913,5.102365252834806e-05,3.4015768352232044e-05,0.002444776854382189,0.0012260813679832758
57,57,57,57,897.8250966417836,4.852199232530108e-05,3.2347994883534056e-05,0.002465576705734282,0.0011893947342536968
