batch_size_circuits,batch_size_over_p,repeat,num_parameters,full_num_circuits,full_num_probability_entries,optimizer,max_nfev,success,status,message,nfev,njev,oracle_calls,elapsed_seconds,train_num_probability_entries,train_objective,train_rmse,train_max_abs_residual,full_objective,full_rmse,full_max_abs_residual,x_distance_to_true_l2_gauge_dependent
3232,2.0,27,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,23,14,23,238.4166796119971,12928,8.85605461944422e-21,8.276647735468605e-13,3.507133472524515e-11,0.011711905195511723,0.0005787993865310618,0.04197270152442753,0.6937870454909845
3232,2.0,28,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,182.7665704109968,12928,9.042731049989823e-28,2.6447470134500615e-16,1.5543122344752192e-15,0.07992729408586549,0.0015120349965630402,0.07136786474796439,0.849778743925534
3232,2.0,29,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,23,16,23,243.77024951699423,12928,1.466998897800189e-19,3.3685982760798146e-12,1.690645123897383e-10,6.071112084266683e-08,1.3177966932688219e-06,6.93486222127504e-05,0.8437395082579938
3232,2.0,30,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,19,12,19,194.58027041199966,12928,7.320232951649678e-28,2.379560653656887e-16,1.2212453270876722e-15,62.11949181612424,0.04215297540745486,2.878274464853957,0.9209652327644201
3232,2.0,31,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,185.51707911500125,12928,8.815123093748014e-28,2.611250396014101e-16,1.7763568394002505e-15,0.5380450604885477,0.003923047913788837,0.32293590942082334,0.8359963292538931
3232,2.0,32,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,182.32538042700617,12928,9.666747146272989e-28,2.7344784663979045e-16,1.6653345369377348e-15,0.04580861985458442,0.00114469000748317,0.05459871637426361,0.8749645712350128
3232,2.0,33,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,16,11,16,164.5999777919933,12928,1.4176580620296503e-27,3.3114642762795863e-16,1.7763568394002505e-15,6.143951871043026,0.01325678431624386,0.6340753818800212,1.135390892086355
3232,2.0,34,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,17,11,17,172.28846163999697,12928,2.739693282069583e-24,1.455744978419954e-14,1.2165268792330153e-13,3.273476910663898,0.009676513993887992,0.5559846849257848,1.4198911078183314
3232,2.0,35,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,24,14,24,242.58401986501121,12928,2.847749358087644e-22,1.4841753339104148e-13,4.5703441031719194e-12,677.1747438927866,0.13917610051102522,8.990502913550102,1.1800332793491408
3232,2.0,36,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,17,10,17,175.55745519400807,12928,1.7543314220670145e-21,3.683750004269964e-13,5.033529149045535e-12,0.012305718887399926,0.0005932910309041057,0.04427234999762475,0.6708507232074482
3232,2.0,37,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,19,12,19,191.8588934569998,12928,5.740251953912831e-28,2.107171122053977e-16,1.3322676295501878e-15,2.180938896386234,0.007898343858619247,0.5862870702183453,0.7552186353646383
3232,2.0,38,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,187.82259271100338,12928,1.6666604614107693e-26,1.135423541804696e-15,4.3576253716537394e-15,1.457201948661099,0.00645615814060733,0.5283552848345856,0.7443975034351208
3232,2.0,39,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,21,15,21,231.98171926799114,12928,4.874677696788795e-28,1.9418124509513143e-16,1.2212453270876722e-15,0.759679553844045,0.004661540984996998,0.31529509538964934,1.1056809763138045
3232,2.0,40,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,182.05261927799438,12928,1.100571133123136e-27,2.917718486397521e-16,9.18709552877317e-15,0.09555487587378382,0.0016532583100858614,0.11879121080248106,0.8776673807648706
3232,2.0,41,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,17,11,17,177.96905276199686,12928,2.521298760165665e-27,4.4161771205639313e-16,2.9976021664879227e-15,3.3871983780168167,0.009843161354877148,0.4523519838360537,1.1968943157457137
3232,2.0,42,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,16,9,16,156.42324413900496,12928,6.1303598786964935e-28,2.1775960165100485e-16,1.7208456881689926e-15,20.744118454614,0.02435913037617449,1.8947588660391614,1.048361337948444
3232,2.0,43,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,11,18,184.21729885799868,12928,1.3387942428937175e-27,3.218038579571578e-16,1.7763568394002505e-15,3.734526625744615,0.010335513726265858,0.7982457066114915,0.7530096342455826
3232,2.0,44,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,18,10,18,173.853564998004,12928,9.088478388063373e-28,2.651428484905603e-16,1.2351231148954867e-15,0.42169485059698014,0.0034730692024876656,0.15729745744332657,0.8613448039284183
3232,2.0,45,1616,8740,34960,trf,25,False,0,The maximum number of function evaluations is exceeded.,25,16,25,257.02907270799915,12928,5.443075551457372e-17,6.488682282873767e-11,3.3965271151181753e-09,0.026602210665465698,0.0008723146217709675,0.06894491113193801,0.6536890629196876
3232,2.0,46,1616,8740,34960,trf,25,True,1,`gtol` termination condition is satisfied.,17,11,17,175.32154564400844,12928,3.661553872950132e-27,5.321904076775427e-16,3.5041414214731503e-15,0.15733935486187822,0.0021214508310993824,0.16689896237494356,1.3357362581439831
