seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
103,fixed_fpr,0.0001124651749727,0.0014947097976014,0.0034302919992946,817000,817,1918,poisson_logl,7.575363770112288,1915.3,
103,fixed_no_fpr,0.000108139923805,0.0014752213673253,0.0022494952203993,815150,1918,1918,poisson_logl,0.5733477839300887,1405.3,
103,lm,4.211940422635396e-05,0.0011746192907507,0.0019929673359977,817068,1918,1918,chi2_ladder_then_mle,LM,30.7,
103,lm_mle,4.11518216105744e-05,0.0011637527787519,0.0019727940943497,817068,1918,1918,pure_mle,LM_MLE,24.0,
103,adaptive_D_nofpr_f005,2.47737880879062e-05,0.0007422080108696,0.0024449983517944,817000,1918,1918,poisson_logl,34.6978538723566,2592.3,
103,adaptive_D_nofpr_f010,1.7548164079617123e-05,0.0007585267032194,0.0021943879458385,817000,1918,1918,poisson_logl,1.446923087769666,2477.0,
103,adaptive_D_nofpr_f020,5.446793648236637e-05,0.0009414323978744,0.0041813785537698,817000,1918,1918,poisson_logl,9.95802345744836,2808.1,
103,adaptive_D_nofpr_f030,4.650788867296973e-05,0.0008696497255953,0.0019699579303142,817000,1918,1918,poisson_logl,0.3495806851901892,2413.0,
103,adaptive_D_nofpr_f040,1.907528970690464e-05,0.000848346999589,0.0033168052692097,817000,1918,1918,poisson_logl,4.565651272695701,2292.3,
103,adaptive_D_nofpr_f050,1.6193217728305287e-05,0.0007857245675316,0.0018831326867775,817000,1918,1918,poisson_logl,5.069452132089812,4860.6,
103,adaptive_D_nofpr_f060,3.2258897307985146e-05,0.0009194990740027,0.0041196530820101,817000,1918,1918,poisson_logl,0.2590378727497243,2212.3,
103,adaptive_D_nofpr_f070,4.530112854544965e-05,0.0010252903265012,0.0018549509683484,817000,1918,1918,poisson_logl,0.3592866276311212,1745.6,
