stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0017574605315889558,0.023368480028038163,0.037030527632227195
1,2,0.0015901273815553396,0.01819719844281396,0.03308330170393992
2,4,0.0013047842378308416,0.018232899890476672,0.018140326489620953
3,8,0.0009778646160338578,0.0147500261870721,0.012670252098008861
4,16,0.0009245544048944454,0.012877128553351004,0.007990809125132252
5,32,0.0008068759384132485,0.009687385209303498,0.004360988128530987
6,64,0.0004926732970725878,0.008358697261040805,0.003195183740947438
