iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,418124,836000,417876,False,418124
1,1,44.02808616916681,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,418124,836000,417876,False,418124
2,2,-1.5990223356463906,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,418124,836000,417876,False,418124
3,3,-1.0647472941890064,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,418124,836000,417876,False,418124
4,4,0.7161682159421577,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,418124,836000,417876,False,418124
5,5,-2.9316372802149058,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,428124,836000,407876,False,428124
6,6,0.025119795288410567,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,428124,836000,407876,False,428124
7,7,0.8939271081070418,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,428124,836000,407876,False,428124
8,8,-0.37812382920258325,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,428124,836000,407876,False,428124
9,9,-0.07365451495545465,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,428124,836000,407876,False,428124
10,10,0.7674705133419654,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,438124,836000,397876,False,438124
11,11,-1.625317211599831,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,438124,836000,397876,False,438124
12,12,0.3230769110567135,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,438124,836000,397876,False,438124
13,13,-1.7437604278454526,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,438124,836000,397876,False,438124
14,14,0.45760633880770263,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,438124,836000,397876,False,438124
15,15,-7.431041628224601,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,448124,836000,387876,False,448124
16,16,-1.8745829163080008,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,448124,836000,387876,False,448124
17,17,0.7936883953540185,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,448124,836000,387876,False,448124
18,18,-10.31329852638607,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,448124,836000,387876,False,448124
19,19,-1.031784722817192,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,448124,836000,387876,False,448124
20,20,0.8580121650927571,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,458124,836000,377876,False,458124
21,21,-5.904149953439774,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,458124,836000,377876,False,458124
22,22,-0.3564382170867161,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,458124,836000,377876,False,458124
23,23,0.794783616281034,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,458124,836000,377876,False,458124
24,24,-2.841413958080086,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,458124,836000,377876,False,458124
25,25,-0.16413629249663653,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,468124,836000,367876,False,468124
26,26,0.80703498701895,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,468124,836000,367876,False,468124
27,27,-1.518447567485042,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,468124,836000,367876,False,468124
28,28,0.06770290305628071,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,468124,836000,367876,False,468124
29,29,-0.4968849808432073,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,468124,836000,367876,False,468124
30,30,0.3512516511458275,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,478124,836000,357876,False,478124
31,31,-1.1222106926769029,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,478124,836000,357876,False,478124
32,32,0.42930227207077115,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,478124,836000,357876,False,478124
33,33,-1.2906695277056555,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,478124,836000,357876,False,478124
34,34,0.1159807108618341,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,478124,836000,357876,False,478124
35,35,-1.9026593889964538,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,488124,836000,347876,False,488124
36,36,0.5506612270431321,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,488124,836000,347876,False,488124
37,37,-0.9578882670898166,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,488124,836000,347876,False,488124
38,38,0.24758976432541846,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,488124,836000,347876,False,488124
39,39,-1.7758610537442319,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,488124,836000,347876,False,488124
40,40,0.08522958230610311,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,498124,836000,337876,False,498124
41,41,0.0012614476905557445,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,498124,836000,337876,False,498124
42,42,0.7544453644623407,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,498124,836000,337876,False,498124
43,43,-1.253953571811326,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,498124,836000,337876,False,498124
44,44,0.32434226915392306,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,498124,836000,337876,False,498124
45,45,-1.5491244094043894,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,508124,836000,327876,False,508124
46,46,0.5998344498232993,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,508124,836000,327876,False,508124
47,47,-1.5456482452980935,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,508124,836000,327876,False,508124
48,48,-0.052098410763792714,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,508124,836000,327876,False,508124
49,49,0.4997121628183578,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,508124,836000,327876,False,508124
50,50,-1.431949236279175,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,518124,836000,317876,False,518124
51,51,0.6586390714463835,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,518124,836000,317876,False,518124
52,52,-0.16749681640805558,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,518124,836000,317876,False,518124
53,53,0.48172458190372097,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,518124,836000,317876,False,518124
54,54,-1.7047451953752324,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,518124,836000,317876,False,518124
55,55,-0.24418734126458316,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,528124,836000,307876,False,528124
56,56,0.8524113873742162,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,528124,836000,307876,False,528124
57,57,0.12435188833525901,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,528124,836000,307876,False,528124
58,58,-0.6046228009683483,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,528124,836000,307876,False,528124
59,59,0.2853031146775161,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,528124,836000,307876,False,528124
60,60,-1.0686807990087632,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,538124,836000,297876,False,538124
61,61,0.6049075702281214,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,538124,836000,297876,False,538124
62,62,-0.2445653933331322,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,538124,836000,297876,False,538124
63,63,0.473272406875836,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,538124,836000,297876,False,538124
64,64,-1.1517602107883056,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,538124,836000,297876,False,538124
65,65,-0.09904460357617419,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,548124,836000,287876,False,548124
66,66,0.9231898895354916,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,548124,836000,287876,False,548124
67,67,-0.13058403203047872,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,548124,836000,287876,False,548124
68,68,0.5971916596888481,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,548124,836000,287876,False,548124
69,69,-0.39419911239789845,0.0001953125,lazy_delta_inverse_square,0,0,0,1918,1918,548124,836000,287876,False,548124
70,70,0.33115963376988766,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,558124,836000,277876,False,558124
71,71,0.8051514628331444,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,558124,836000,277876,False,558124
72,72,-0.4914865821052622,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,558124,836000,277876,False,558124
73,73,0.47407298607005416,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,558124,836000,277876,False,558124
74,74,-1.1140730741430074,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,558124,836000,277876,False,558124
75,75,0.02404621035807283,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,568124,836000,267876,False,568124
76,76,0.9254861360778259,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,568124,836000,267876,False,568124
77,77,0.26176746434630216,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,568124,836000,267876,False,568124
78,78,-0.9380424567998588,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,568124,836000,267876,False,568124
