seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
105,adaptive_D_nofpr_f005,4.243413718296729e-06,0.0014864552498478,0.0023267865110676,191800,1918,1918,poisson_logl,54.59062537033154,1524.3,
105,adaptive_D_nofpr_f010,6.212370741970341e-06,0.001455814712909,0.0067628328723671,191800,1918,1918,poisson_logl,81.39467288275267,1451.8,
105,adaptive_D_nofpr_f020,6.450664640259007e-05,0.001346223241839,0.0045582246816727,191800,1918,1918,poisson_logl,60.82384989191591,1516.1,
105,adaptive_D_nofpr_f030,3.607470163116688e-05,0.0013080014071244,0.0071064923708272,191800,1918,1918,poisson_logl,12.413934816994937,1401.4,
105,adaptive_D_nofpr_f040,2.320320721380109e-05,0.0012577244096617,0.0031035915061737,191800,1918,1918,poisson_logl,9.91756834843458,1547.2,
105,adaptive_D_nofpr_f050,5.5416967299465325e-05,0.0017769439373281,0.005998597328138,191800,1918,1918,poisson_logl,1.5906565355924265,1505.3,
105,adaptive_D_nofpr_f060,4.273969793602839e-05,0.0011439485998969,0.005518224048977,191800,1918,1918,poisson_logl,24.59035591208979,1497.3,
105,adaptive_D_nofpr_f070,4.2151458927386365e-05,0.0013509327722643,0.0029503466772107,191800,1918,1918,poisson_logl,15.316476893521855,1405.1,
105,fixed_no_fpr,0.0001739202047572,0.0022612518585228,0.0043842856876554,191800,1918,1918,poisson_logl,4.1830339010032995,3743.5,
105,lm,8.534470068882749e-05,0.0019822863981026,0.0042755266918091,191800,1918,1918,chi2_ladder_then_mle,LM,49.5,
105,lm_mle,8.150201387963074e-05,0.0019892539084956,0.0042977971967933,191800,1918,1918,pure_mle,LM_MLE,52.3,
