sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,76832.52618127527,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,33300.684788723556,0.0334128884498994,0.022275258966599598,0.04372622336252941,0.11040253294544924
2,2,2,1,33300.684788723556,0.0334128884498994,0.022275258966599598,0.04372622336252941,0.11040253294544924
3,3,3,3,15007.821229057372,0.015031139375026786,0.01002075958335119,0.05074995513010627,0.06659302397489913
4,4,4,3,15007.821229057372,0.015031139375026786,0.01002075958335119,0.05074995513010627,0.06659302397489913
5,5,5,3,15007.821229057372,0.015031139375026786,0.01002075958335119,0.05074995513010627,0.06659302397489913
6,6,6,3,15139.593168918198,0.015031139375026786,0.01002075958335119,0.05074995513010627,0.06659302397489913
7,7,7,7,10017.035504906507,0.011293618475274075,0.0075290789835160505,0.02368023753004204,0.03834018283733315
8,8,8,7,10017.035504906507,0.011293618475274075,0.0075290789835160505,0.02368023753004204,0.03834018283733315
9,9,9,9,5606.81896117521,0.004715325263038389,0.003143550175358926,0.011405666752451952,0.02059380812583625
10,10,10,9,5606.81896117521,0.004715325263038389,0.003143550175358926,0.011405666752451952,0.02059380812583625
11,11,11,11,5382.289418353393,0.004560170428162924,0.003040113618775283,0.006831773003546018,0.016845989812549433
12,12,12,11,5382.289418353393,0.004560170428162924,0.003040113618775283,0.006831773003546018,0.016845989812549433
13,13,13,11,5382.289418353393,0.004560170428162924,0.003040113618775283,0.006831773003546018,0.016845989812549433
14,14,14,14,3140.468051307488,0.0026802191753769466,0.001786812783584631,0.005448059938089787,0.009344244252171629
15,15,15,14,3140.468051307488,0.0026802191753769466,0.001786812783584631,0.005448059938089787,0.009344244252171629
16,16,16,14,4158.860471819278,0.0026802191753769466,0.001786812783584631,0.005448059938089787,0.009344244252171629
17,17,17,17,3001.192368144425,0.0019515653762337548,0.0013010435841558368,0.006802373001524147,0.0066131062597804945
18,18,18,18,2393.121725978088,0.0011996705599895408,0.0007997803733263605,0.005873401938688707,0.0051990495380627
