reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],1.7429582421013556e-05,1.1619721614009038e-05,0.00019816529438979164
truth,Gxpi2:0,0.00011769176777853829,7.846117851902552e-05,0.0016278524305420126
truth,Gypi2:0,1.8855508471249394e-05,1.2570338980832929e-05,0.0016196855911464836
truth,Gzpi2:0,4.67712480421989e-05,3.11808320281326e-05,0.0016814964135861666
ideal,[],1.742958242112458e-05,1.1619721614083053e-05,0.00019818791161859065
ideal,Gxpi2:0,0.00456078955396122,0.00304052636930748,0.01574990778165667
ideal,Gypi2:0,0.006514006100418079,0.004342670733612053,0.01855889512103334
ideal,Gzpi2:0,0.004434462090426972,0.002956308060284648,0.02633828305201466
