iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3328000,3161134,False,166866
1,1,49.89222229301372,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3328000,3161134,False,166866
2,2,-2.8932457601297257,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3328000,3161134,False,166866
3,3,-1.8110409299873547,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3328000,3161134,False,166866
4,4,0.30351813087825114,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,3328000,3161134,False,166866
5,5,0.6517405362110277,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,176866,3328000,3151134,False,176866
6,6,0.5436133620621452,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3328000,3151134,False,176866
7,7,-0.5859617762453175,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3328000,3151134,False,176866
8,8,0.07138371826411863,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3328000,3151134,False,176866
9,9,0.41780564690181526,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,3328000,3151134,False,176866
10,10,0.6915567603923064,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,186866,3328000,3141134,False,186866
11,11,-0.11612824605329486,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3328000,3141134,False,186866
12,12,0.6101094615585905,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3328000,3141134,False,186866
13,13,-4.6306321088974505,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3328000,3141134,False,186866
14,14,-0.4931056633699404,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,186866,3328000,3141134,False,186866
15,15,0.7733298436322791,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,196866,3328000,3131134,False,196866
16,16,-4.408683883461621,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3328000,3131134,False,196866
17,17,-0.23670573816978804,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3328000,3131134,False,196866
18,18,0.8480973273992461,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3328000,3131134,False,196866
19,19,-7.24434368688396,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,196866,3328000,3131134,False,196866
20,20,-0.006339214742110804,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,206866,3328000,3121134,False,206866
21,21,0.8544779381646838,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3328000,3121134,False,206866
22,22,-2.533520628210021,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3328000,3121134,False,206866
23,23,0.4813125830483817,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3328000,3121134,False,206866
24,24,-2.0174056554816535,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,206866,3328000,3121134,False,206866
25,25,0.28358991178379656,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,216866,3328000,3111134,False,216866
26,26,-1.2134503339099916,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3328000,3111134,False,216866
27,27,0.4754757098168269,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3328000,3111134,False,216866
28,28,-1.1264184168480247,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3328000,3111134,False,216866
29,29,0.26154797909246646,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,3328000,3111134,False,216866
30,30,-2.7781327208723217,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,226866,3328000,3101134,False,226866
31,31,0.1849732006634757,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3328000,3101134,False,226866
32,32,-1.1804205759601312,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3328000,3101134,False,226866
33,33,0.5299028616187221,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3328000,3101134,False,226866
34,34,-3.2379619430113022,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,226866,3328000,3101134,False,226866
35,35,0.13898739164866128,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,236866,3328000,3091134,False,236866
36,36,-1.4124697644414221,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,236866,3328000,3091134,False,236866
37,37,0.571551247144641,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,236866,3328000,3091134,False,236866
38,38,-3.9529604743445335,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,236866,3328000,3091134,False,236866
39,39,-0.15759435925205065,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,236866,3328000,3091134,False,236866
40,40,0.6055122080210401,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,246866,3328000,3081134,False,246866
41,41,0.1943271280093458,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,246866,3328000,3081134,False,246866
42,42,-3.5840695606922237,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,246866,3328000,3081134,False,246866
43,43,0.06574650281615216,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,246866,3328000,3081134,False,246866
44,44,-3.980521831596769,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,246866,3328000,3081134,False,246866
45,45,-0.05151248953988761,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,256866,3328000,3071134,False,256866
46,46,0.7835574775393566,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,256866,3328000,3071134,False,256866
47,47,-1.919139241071144,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,256866,3328000,3071134,False,256866
48,48,0.15070995837875167,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,256866,3328000,3071134,False,256866
49,49,-0.9205239276021586,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,256866,3328000,3071134,False,256866
50,50,0.3135735190441447,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,266866,3328000,3061134,False,266866
51,51,-0.45317206283953054,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,266866,3328000,3061134,False,266866
52,52,0.7374578178376437,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,266866,3328000,3061134,False,266866
53,53,-1.1476818457468412,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,266866,3328000,3061134,False,266866
54,54,0.3353985420338773,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,266866,3328000,3061134,False,266866
55,55,-3.2611879554697696,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,276866,3328000,3051134,False,276866
56,56,0.4645736800403495,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,276866,3328000,3051134,False,276866
57,57,-1.017080942556354,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,276866,3328000,3051134,False,276866
58,58,0.3732545865251068,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,276866,3328000,3051134,False,276866
59,59,-3.1297437564572177,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,276866,3328000,3051134,False,276866
60,60,-0.1575532395149894,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,286866,3328000,3041134,False,286866
61,61,0.9409860926034357,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,286866,3328000,3041134,False,286866
62,62,0.17612606085275662,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,286866,3328000,3041134,False,286866
63,63,-0.9641135467598746,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,286866,3328000,3041134,False,286866
64,64,0.30689650529200313,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,286866,3328000,3041134,False,286866
65,65,-2.5004337582383585,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,296866,3328000,3031134,False,296866
66,66,0.7333167152388579,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,296866,3328000,3031134,False,296866
67,67,-0.5620328804679191,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,296866,3328000,3031134,False,296866
68,68,0.441242884513479,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,296866,3328000,3031134,False,296866
69,69,-2.472861873569798,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,296866,3328000,3031134,False,296866
70,70,0.007003095450834852,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,306866,3328000,3021134,False,306866
71,71,0.9271033070729285,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,306866,3328000,3021134,False,306866
72,72,0.35661594149906267,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,306866,3328000,3021134,False,306866
73,73,-2.1901062436126644,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,306866,3328000,3021134,False,306866
74,74,0.25923539573802096,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,306866,3328000,3021134,False,306866
75,75,-2.7250195970099047,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,316866,3328000,3011134,False,316866
76,76,0.782236492122696,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,316866,3328000,3011134,False,316866
77,77,-1.4372555538634,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,316866,3328000,3011134,False,316866
78,78,0.18811429651140715,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,316866,3328000,3011134,False,316866
79,79,-2.6506543986910076,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,316866,3328000,3011134,False,316866
80,80,0.01149471243923186,0.000390625,lazy_delta_inverse_square,11365,11365,11365,1918,1918,328231,3328000,2999769,False,328231
81,81,0.9040423561937636,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,328231,3328000,2999769,False,328231
82,82,-0.49458845392027767,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,328231,3328000,2999769,False,328231
83,83,0.5680730298809671,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,328231,3328000,2999769,False,328231
84,84,-0.4598710006363236,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,328231,3328000,2999769,False,328231
85,85,0.4215602668922505,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,338231,3328000,2989769,False,338231
86,86,0.689140953838495,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,338231,3328000,2989769,False,338231
87,87,-1.4160479732966709,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,338231,3328000,2989769,False,338231
88,88,0.18963308422067304,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,338231,3328000,2989769,False,338231
89,89,-3.3611415086309315,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,338231,3328000,2989769,False,338231
90,90,-0.25331114065821225,0.000390625,lazy_delta_inverse_square,15275,15275,15275,1918,1918,353506,3328000,2974494,False,353506
91,91,0.8968125763734516,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,353506,3328000,2974494,False,353506
92,92,-0.21194155553077607,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,353506,3328000,2974494,False,353506
93,93,0.5558270719017461,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,353506,3328000,2974494,False,353506
94,94,-1.417933684439125,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,353506,3328000,2974494,False,353506
95,95,0.06400339490095029,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,363506,3328000,2964494,False,363506
96,96,0.47495871757193653,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,363506,3328000,2964494,False,363506
97,97,-0.7874897126131122,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,363506,3328000,2964494,False,363506
98,98,0.3782014940684085,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,363506,3328000,2964494,False,363506
99,99,-3.6861426901566112,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,363506,3328000,2964494,False,363506
100,100,-0.28372188944318766,0.000390625,lazy_delta_inverse_square,20525,20525,20525,1918,1918,384031,3328000,2943969,False,384031
101,101,0.8838396484011642,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,384031,3328000,2943969,False,384031
102,102,-0.2453386676890172,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,384031,3328000,2943969,False,384031
103,103,0.4962663455209293,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,384031,3328000,2943969,False,384031
