phase,nf,x_index,incumbent_index,active_objective,full_objective,incumbent_active_objective,incumbent_full_objective,active_residuals,active_circuits,new_residuals_revealed,new_circuits_revealed,union_residuals_revealed,union_circuits_revealed,cumulative_eval_residuals,cumulative_eval_circuits,cumulative_shots_revealed,cumulative_eval_shots,shots_per_circuit,fpr_enabled,fpr_use_union_mask,fpr_selected_residuals,fpr_selected_circuits,fpr_new_residuals,fpr_new_circuits,fpr_union_residuals,fpr_union_circuits,delta,ng,rho,rho_active,rho_full,rho_uses_full_objective,mdec,step_norm,accepted
initial,0,0,0,12594.302641610459,191645.26566957316,12594.302641610459,191645.26566957316,336,168,336,168,336,168,336,168,84000.0,84000.0,500.0,True,True,336,168,336,168,336,168,0.1,,,,,False,,,True
trial,1,1,1,7733.309497657945,100462.1053785735,7733.309497657945,100462.1053785735,336,168,0,0,336,168,672,336,84000.0,168000.0,500.0,True,True,336,168,336,168,336,168,0.1,12922.708398164646,35.01062342751067,35.01062342751067,656.7339622459915,False,-138.84337575470988,0.1,True
trial,2,2,1,25133.844135150335,127206.39849044566,19148.53692518141,100462.1053785735,706,353,370,185,706,353,1378,689,176500.0,344500.0,500.0,True,True,682,341,370,185,706,353,0.2,67811.65035530286,-0.43934922531806253,-0.43934922531806253,-1.9631547802274358,False,-13623.11998077593,0.2,False
trial,3,3,3,9295.93939617454,62451.83615097165,9295.93939617454,62451.83615097165,706,353,0,0,706,353,2084,1042,176500.0,521000.0,500.0,True,True,682,341,370,185,706,353,0.1,67811.65035530286,0.7803462226852337,0.7803462226852337,3.0104924034177705,False,-12625.930955497286,0.1,True
trial,4,4,3,13801.94359924113,62206.289558776305,13416.430731796021,62451.83615097165,846,423,140,70,846,423,2930,1465,211500.0,732500.0,500.0,True,True,478,239,140,70,846,423,0.2,286363.4807622865,-0.04517874191172246,-0.04517874191172246,0.028775916585134252,False,-8533.058937284868,0.2,False
trial,5,5,5,13083.222926212384,54940.35198458914,13083.222926212384,54940.35198458914,846,423,0,0,846,423,3776,1888,211500.0,944000.0,500.0,True,True,478,239,140,70,846,423,0.1,286363.4807622865,0.03957826135044743,0.03957826135044743,0.8922104419075877,False,-8418.960161823035,0.1,True
trial,6,6,6,14935.003665839857,52264.523820290015,14935.003665839857,52264.523820290015,1058,529,212,106,1058,529,4834,2417,264500.0,1208500.0,500.0,True,True,680,340,212,106,1058,529,0.05,87169.6727864217,0.23988018336382735,0.23988018336382735,0.3142807618600754,False,-8514.132867892386,0.05,True
trial,7,7,6,24307.983036777798,75008.16243389744,16623.176211717044,52264.523820290015,1176,588,118,59,1176,588,6010,3005,294000.0,1502500.0,500.0,True,True,682,341,118,59,1176,588,0.1,92769.10425832786,-0.7412285913891968,-0.7412285913891968,-2.1937096919148513,False,-10367.661089081888,0.1,False
trial,8,8,8,11673.566229227838,37306.23794909886,11673.566229227838,37306.23794909886,1176,588,0,0,1176,588,7186,3593,294000.0,1796500.0,500.0,True,True,682,341,118,59,1176,588,0.05,92769.10425832786,0.4907831700179271,0.4907831700179271,1.483202713722823,False,-10085.125743632181,0.05,True
trial,9,9,8,25003.693640463258,68950.52969552555,14254.322319896852,37306.23794909886,1342,671,166,83,1342,671,8528,4264,335500.0,2132000.0,500.0,True,True,684,342,166,83,1342,671,0.1,120125.6182224607,-1.5366608302998963,-1.5366608302998963,-4.523663959424369,False,-6995.279054824706,0.1,False
