reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],1.616070757270993e-05,1.0773805048473287e-05,0.00018760643493978763,1.6154081565411538e-05,0.00012257202263764034,2.34966991650154e-05
truth,Gxpi2:0,1.4210626735344789e-05,9.473751156896526e-06,0.0007612051870077674,6.0964864783963346e-05,0.0002664326161319673,6.703753494768927e-05
truth,Gypi2:0,1.73067219694234e-05,1.1537814646282266e-05,0.0008903878552787535,2.521310497524687e-05,9.711456303425017e-05,4.8385387054816764e-05
truth,Gzpi2:0,2.56192843980374e-05,1.7079522932024933e-05,0.0008146237391425074,1.2302836152416896e-05,6.387483680381223e-05,6.387483680381223e-05
ideal,[],1.6160707572820954e-05,1.0773805048547302e-05,0.00018774415660055514,1.6154081565411538e-05,0.00012257202263764034,2.34966991650154e-05
ideal,Gxpi2:0,0.004630120885701472,0.0030867472571343146,0.015444505114586216,0.00460085852240999,0.0055522579009979695,0.005478767456422645
ideal,Gypi2:0,0.006494027112561529,0.004329351408374353,0.018984296977760388,0.006451329960445895,0.012084588802707566,0.007926356799370815
ideal,Gzpi2:0,0.0044511041340458135,0.0029674027560305425,0.026031125658068886,0.004330886851234006,0.014882560210586131,0.004789054249205227
