reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.006602819820580423,0.004668872952284325
truth,povm,Mdefault,,0.006432664236689662
truth,povm_effect,Mdefault:0,0.009147590951808756,
truth,povm_effect,Mdefault:1,0.009142585221503657,
