iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,669382,836000,166618,False,669382
1,1,41.02740604822144,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,669382,836000,166618,False,669382
2,2,-1.3594340170310697,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,669382,836000,166618,False,669382
3,3,-0.46667177539364424,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,669382,836000,166618,False,669382
4,4,0.7517913849044167,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,669382,836000,166618,False,669382
5,5,-3.5095281803559413,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,679382,836000,156618,False,679382
6,6,-0.4388856753025722,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,679382,836000,156618,False,679382
7,7,0.6898951423852656,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,679382,836000,156618,False,679382
8,8,-0.18124595189052048,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,679382,836000,156618,False,679382
9,9,0.7165687515499413,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,679382,836000,156618,False,679382
10,10,0.46907167935028826,0.1,lazy_delta_inverse_square,10000,10000,10000,1918,1918,689382,836000,146618,False,689382
11,11,0.9595041467406592,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,689382,836000,146618,False,689382
12,12,-9.623414278637586,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,689382,836000,146618,False,689382
13,13,-2.1335326585614025,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,689382,836000,146618,False,689382
14,14,-0.5590745108074199,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,689382,836000,146618,False,689382
15,15,0.7109817728359696,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,699382,836000,136618,False,699382
16,16,-6.7570907171835195,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,699382,836000,136618,False,699382
17,17,-0.34099440758773,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,699382,836000,136618,False,699382
18,18,0.674270187899119,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,699382,836000,136618,False,699382
19,19,-1.3112777550048011,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,699382,836000,136618,False,699382
20,20,0.4530588949683368,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,709382,836000,126618,False,709382
21,21,-7.810818981417721,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,709382,836000,126618,False,709382
22,22,-0.01936402427497704,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,709382,836000,126618,False,709382
23,23,0.7774787815911888,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,709382,836000,126618,False,709382
24,24,-4.391517892052856,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,709382,836000,126618,False,709382
25,25,-0.08639628654405246,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,719382,836000,116618,False,719382
26,26,0.807589707114641,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,719382,836000,116618,False,719382
27,27,-2.963758125626614,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,719382,836000,116618,False,719382
28,28,-0.7524194824349472,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,719382,836000,116618,False,719382
29,29,0.32711501829852685,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,719382,836000,116618,False,719382
30,30,-0.48955265789550473,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,729382,836000,106618,False,729382
31,31,0.8709124860761143,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,729382,836000,106618,False,729382
32,32,-0.438307085455936,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,729382,836000,106618,False,729382
33,33,0.4425035218811219,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,729382,836000,106618,False,729382
34,34,-0.9337577799750227,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,729382,836000,106618,False,729382
35,35,0.1581162284077393,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,739382,836000,96618,False,739382
36,36,0.09329996933455097,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,739382,836000,96618,False,739382
37,37,-0.5893260634224642,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,739382,836000,96618,False,739382
38,38,0.44023218885869025,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,739382,836000,96618,False,739382
39,39,-4.038855379624248,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,739382,836000,96618,False,739382
40,40,-1.0153852108476018,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,749382,836000,86618,False,749382
41,41,0.870646921905539,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,749382,836000,86618,False,749382
42,42,-0.07331521214128688,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,749382,836000,86618,False,749382
43,43,0.49884489637238266,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,749382,836000,86618,False,749382
44,44,-1.1129380378288574,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,749382,836000,86618,False,749382
45,45,0.016039747047440454,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,759382,836000,76618,False,759382
46,46,0.9386273878926856,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,759382,836000,76618,False,759382
47,47,0.34476859177031915,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,759382,836000,76618,False,759382
48,48,-0.4412983303107895,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,759382,836000,76618,False,759382
49,49,0.35669711806695115,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,759382,836000,76618,False,759382
50,50,-1.6445097170558727,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,769382,836000,66618,False,769382
51,51,0.8191577845722169,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,769382,836000,66618,False,769382
52,52,-0.023132058184440214,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,769382,836000,66618,False,769382
53,53,0.5044230814494026,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,769382,836000,66618,False,769382
54,54,-0.8558956172165811,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,769382,836000,66618,False,769382
55,55,0.21234236614002502,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,779382,836000,56618,False,779382
56,56,0.45562118399122126,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,779382,836000,56618,False,779382
57,57,-0.9640327147167668,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,779382,836000,56618,False,779382
58,58,-0.07664950777138842,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,779382,836000,56618,False,779382
59,59,0.5405832120693742,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,779382,836000,56618,False,779382
60,60,-1.9815362891702957,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,789382,836000,46618,False,789382
61,61,0.7825962302399244,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,789382,836000,46618,False,789382
62,62,-0.3489523919626034,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,789382,836000,46618,False,789382
63,63,0.2722164337280821,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,789382,836000,46618,False,789382
64,64,-1.6260513151337637,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,789382,836000,46618,False,789382
65,65,-0.011858177987105775,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,799382,836000,36618,False,799382
66,66,0.931831609706853,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,799382,836000,36618,False,799382
67,67,0.5107514041849044,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,799382,836000,36618,False,799382
68,68,-0.216522281007521,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,799382,836000,36618,False,799382
69,69,0.4943537178243528,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,799382,836000,36618,False,799382
70,70,-1.533751994207042,0.000390625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,809382,836000,26618,False,809382
71,71,0.7102752597249423,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,809382,836000,26618,False,809382
72,72,-0.23413293540261582,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,809382,836000,26618,False,809382
73,73,0.37460430609476625,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,809382,836000,26618,False,809382
74,74,-1.3750293004640057,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,809382,836000,26618,False,809382
75,75,-0.2174588750230229,0.0001953125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,819382,836000,16618,False,819382
76,76,0.9070201546604338,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819382,836000,16618,False,819382
77,77,0.48614843126801205,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,819382,836000,16618,False,819382
78,78,-0.5144432101784021,0.000390625,lazy_delta_inverse_square,0,0,0,1918,1918,819382,836000,16618,False,819382
