seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
106,adaptive_D_nofpr_f005,-4.694839272872953e-06,0.0004918023807583,0.0022225928848557,1918000,1918,1918,poisson_logl,493.13930282300834,1211.2,
106,adaptive_D_nofpr_f010,1.4467187897659886e-07,0.0003083824354048,0.0018076375431521,1918000,1918,1918,poisson_logl,143.05555164476516,2319.3,
106,adaptive_D_nofpr_f020,9.737245529245486e-06,0.0004542470381082,0.002391093412138,1918000,1918,1918,poisson_logl,1.934315662633317,2077.8,
106,adaptive_D_nofpr_f030,-5.423593739312116e-06,0.0004395830040325,0.0029520964361859,1918000,1918,1918,poisson_logl,0.1333338646230396,1707.4,
106,adaptive_D_nofpr_f040,-6.411503931713636e-06,0.0004612833743382,0.001404652048097,1918000,1918,1918,poisson_logl,2.583962509731439,1767.8,
106,adaptive_D_nofpr_f050,-1.0120151761605634e-05,0.0005658621468746,0.001910377947486,1918000,1918,1918,poisson_logl,180.1902666252643,1895.3,
106,adaptive_D_nofpr_f060,3.181909130317573e-06,0.0004432539014534,0.0017605242685671,1918000,1918,1918,poisson_logl,0.2016479820247236,2128.7,
106,adaptive_D_nofpr_f070,5.773881138121384e-06,0.0004630062311283,0.0009662140562722,1918000,1918,1918,poisson_logl,1.6319556902913916,1715.8,
106,fixed_no_fpr,1.1943187134322296e-05,0.0008187874802213,0.0012127438209326,1918000,1918,1918,poisson_logl,0.41600726448655373,1649.4,
106,lm,1.4852499980344548e-05,0.0008356260776179,0.0012119753702488,1918000,1918,1918,chi2_ladder_then_mle,LM,21.0,
106,lm_mle,1.4574453614440984e-05,0.0008401133451546,0.0012116011312825,1918000,1918,1918,pure_mle,LM_MLE,27.7,
