stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0009962116112658403,0.006279020338389934,0.014799721619509727
1,2,0.000990950432562393,0.007404526042398833,0.016744311284018955
2,4,0.0007295885674912239,0.005017427001554975,0.01149177107732372
3,8,0.00038430466614519654,0.003207724572103282,0.004560725134792684
4,16,0.000173928186445238,0.0035935148848575253,0.003048029619321436
5,32,-9.035319071593051e-06,0.0029599445027648796,0.001263944347498365
6,64,1.1167549452129055e-06,0.002724174611645938,0.0008853488637146139
