stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0006588303427267905,0.008798450387713937,0.017834319612147494
1,2,0.0003857240928984429,0.0047740152827584195,0.007303664012416881
2,4,0.00023646211063013678,0.002405022444210468,0.004291545658080189
3,8,0.00022183146187798597,0.0011694819252043168,0.00343327587684832
4,16,0.00024500543254182827,0.0008799180782099605,0.0022724993264510635
5,32,6.696620750926141e-05,0.000621363999947916,0.001346200747776577
6,64,2.2061201890632987e-05,0.0007680427627826757,0.0008692859442461876
