seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
110,fixed_fpr,0.0006824775592267,0.0039548578589277,0.0038812454179845,225250,901,1918,poisson_logl,4.265856868815522,4380.3,
110,fixed_no_fpr,0.0002872905216144,0.0027867169573416,0.0048025516706556,224406,1918,1918,poisson_logl,1.915397317272728,3729.8,
110,lm,0.0003016798800285,0.0028240404135136,0.0047897926544256,224406,1918,1918,chi2_ladder_then_mle,LM,53.5,
110,lm_mle,0.0003472470170106,0.0028946695723334,0.0048435345269663,224406,1918,1918,pure_mle,LM_MLE,26.7,
110,adaptive_D_nofpr_f005,5.963361680641488e-05,0.0011691851117949,0.0074935429923866,225250,1918,1918,poisson_logl,1.6934450457033008,1297.5,
110,adaptive_D_nofpr_f010,2.853200485330997e-05,0.0011563124981715,0.0064773022026854,225250,1918,1918,poisson_logl,0.8545333785228091,1044.6,
110,adaptive_D_nofpr_f020,9.199359829117904e-05,0.0016582641088683,0.00517354985128,225250,1918,1918,poisson_logl,1.673225012262339,1870.2,
110,adaptive_D_nofpr_f030,0.0001592875624099,0.0016267644297707,0.0037921624553337,225250,1918,1918,poisson_logl,21.44119320423239,1766.5,
110,adaptive_D_nofpr_f040,6.874643144316739e-05,0.0013530090642856,0.0031068467265109,225250,1918,1918,poisson_logl,8.303120019424636,3020.0,
110,adaptive_D_nofpr_f050,0.0004275208305713,0.0020451427682062,0.0037964268794068,225250,1918,1918,poisson_logl,6.69502830747495,3053.4,
110,adaptive_D_nofpr_f060,0.0003346150874287,0.0019030050499487,0.0054534744919231,225250,1918,1918,poisson_logl,0.9032076355852848,2614.0,
110,adaptive_D_nofpr_f070,0.0003120492285222,0.0024513504148943,0.0018415466352777,225250,1918,1918,poisson_logl,3.588529553630144,2678.4,
