seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
108,adaptive_D_nofpr_f005,1.5550224783278388e-05,0.0012362274053378,0.0049735661151639,191800,1918,1918,poisson_logl,28.08898887771992,1385.4,
108,adaptive_D_nofpr_f010,2.4250190095082003e-05,0.0014710486495489,0.0101186173452539,191800,1918,1918,poisson_logl,49.79278843616352,1390.2,
108,adaptive_D_nofpr_f020,4.240916339373624e-05,0.0012641815901584,0.0055930101026639,191800,1918,1918,poisson_logl,47.62878194884913,1621.0,
108,adaptive_D_nofpr_f030,5.6073683479873626e-05,0.0016107224726311,0.0023455428025006,191800,1918,1918,poisson_logl,0.2719884190382519,1491.4,
108,adaptive_D_nofpr_f040,1.3291779901503098e-05,0.0013688648762523,0.0042159881270461,191800,1918,1918,poisson_logl,23.87938751079327,1503.2,
108,adaptive_D_nofpr_f050,-9.791556577487537e-06,0.001320826192683,0.002494522546029,191800,1918,1918,poisson_logl,0.1669833822264274,1516.3,
108,adaptive_D_nofpr_f060,-1.4935707504937223e-06,0.0015499935713251,0.0065894253999816,191800,1918,1918,poisson_logl,29.74791792615465,1290.2,
108,adaptive_D_nofpr_f070,6.223645520089804e-05,0.0024101025155183,0.0062207511919664,191800,1918,1918,poisson_logl,17.90422724124434,1485.5,
108,fixed_no_fpr,9.507981017087276e-05,0.0020387456221581,0.0019951902464393,191800,1918,1918,poisson_logl,24.76453973282623,1491.4,
108,lm,0.0002299886947284,0.0023092098484427,0.0019783051040514,191800,1918,1918,chi2_ladder_then_mle,LM,32.6,
108,lm_mle,0.0001309020547265,0.0021647504356694,0.0020598589264533,191800,1918,1918,pure_mle,LM_MLE,44.6,
