iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,836000,669134,False,166866
1,1,27.79426462654191,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,166866,836000,669134,False,166866
2,2,-0.4698277084329775,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,836000,669134,False,166866
3,3,0.9315697069217487,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,166866,836000,669134,False,166866
4,4,-4.102897671142754,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,166866,836000,669134,False,166866
5,5,-2.0757269234566587,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,176866,836000,659134,False,176866
6,6,-0.5589488276664252,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,176866,836000,659134,False,176866
7,7,0.7800537933214865,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,836000,659134,False,176866
8,8,-0.31506344426522054,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,176866,836000,659134,False,176866
9,9,0.7804602835723622,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,176866,836000,659134,False,176866
10,10,-0.6478851343818651,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,186866,836000,649134,False,186866
11,11,0.5233083079173889,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,186866,836000,649134,False,186866
12,12,-0.8461311548826768,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,186866,836000,649134,False,186866
13,13,0.5044917346597807,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,186866,836000,649134,False,186866
14,14,-4.366174070867957,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,186866,836000,649134,False,186866
15,15,0.33167492403735055,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,196866,836000,639134,False,196866
16,16,-4.2566219045457085,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,196866,836000,639134,False,196866
17,17,0.009423044249040701,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,196866,836000,639134,False,196866
18,18,0.825064892455858,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,196866,836000,639134,False,196866
19,19,-6.396934406824933,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,196866,836000,639134,False,196866
20,20,-0.19234452094131715,0.00625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,206866,836000,629134,False,206866
21,21,0.9033488297946088,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,206866,836000,629134,False,206866
22,22,-14.146357297844453,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,206866,836000,629134,False,206866
23,23,-1.5568175875265966,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,206866,836000,629134,False,206866
24,24,0.5696821678824572,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,206866,836000,629134,False,206866
25,25,-1.2899067791152132,0.003125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,216866,836000,619134,False,216866
26,26,0.6367953283599598,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,216866,836000,619134,False,216866
27,27,-6.248501511832073,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,836000,619134,False,216866
28,28,-0.4400718181742207,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,216866,836000,619134,False,216866
29,29,0.6557588475621706,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,216866,836000,619134,False,216866
30,30,-2.352209878295838,0.0015625,lazy_delta_inverse_square,10000,10000,10000,1918,1918,226866,836000,609134,False,226866
31,31,0.4207642677113897,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,836000,609134,False,226866
32,32,-1.2336569870315197,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,226866,836000,609134,False,226866
33,33,0.2734799096176869,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,226866,836000,609134,False,226866
34,34,-3.319640278094392,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,226866,836000,609134,False,226866
35,35,-0.18412668860821454,0.00078125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,236866,836000,599134,False,236866
36,36,0.8536403181985659,0.0015625,lazy_delta_inverse_square,0,0,0,1918,1918,236866,836000,599134,False,236866
37,37,-1.4076083166313418,0.00078125,lazy_delta_inverse_square,0,0,0,1918,1918,236866,836000,599134,False,236866
