stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0011361235431034955,0.002826021396227535,0.011443367612868086
1,2,0.0005596758887236597,0.00468777879920617,0.005444874663366393
2,4,0.00037406657451874437,0.002564496696220736,0.004378812984646743
3,8,0.0001574522024981595,0.0011441622897704745,0.0025825871978914306
4,16,8.374811026545803e-05,0.0009402404203845303,0.0014391393833848905
5,32,2.973446086362852e-05,0.00041244873057900673,0.0007913944732455694
6,64,1.4973645468902008e-05,0.00044360629031250953,0.0005106668800542602
