reference,member_type,member,vector_l2_error,tracedist
truth,prep,rho0,0.0001578795982703918,0.00011163645585626279
truth,povm,Mdefault,,0.0011660451252595194
truth,povm_effect,Mdefault:0,0.0016492997103076618,
truth,povm_effect,Mdefault:1,0.001648775109144831,
ideal,prep,rho0,0.007101667136730272,0.005021627194562747
ideal,povm,Mdefault,,0.004841304262106188
ideal,povm_effect,Mdefault:0,0.00685423789473723,
ideal,povm_effect,Mdefault:1,0.006856343219350139,
