reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],5.96926475948667e-06,3.97950983965778e-06,0.00026032881850235714
truth,Gxpi2:0,5.158241283731435e-05,3.438827522487623e-05,0.001078595929409816
truth,Gypi2:0,2.4539095871634053e-05,1.6359397247756036e-05,0.0011724875675161762
truth,Gzpi2:0,3.713106354097384e-05,2.4754042360649226e-05,0.0010728590469713183
ideal,[],5.96926475948667e-06,3.97950983965778e-06,0.00026039772003563744
ideal,Gxpi2:0,0.004655445689715765,0.00310363045981051,0.0157981367568887
ideal,Gypi2:0,0.00652493996077208,0.004349959973848054,0.019061792102393473
ideal,Gzpi2:0,0.0043720753951146385,0.0029147169300764255,0.025861617761346836
