iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,69048,231250,162202,False,69048
1,1,40.794578203628575,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,69048,231250,162202,False,69048
2,2,-1.8110874779915618,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,69048,231250,162202,False,69048
3,3,-0.6748611114979429,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,69048,231250,162202,False,69048
4,4,0.6847714280702706,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,69048,231250,162202,False,69048
5,5,-3.7037882127109616,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,79048,231250,152202,False,79048
6,6,0.16412273148597592,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,79048,231250,152202,False,79048
7,7,-2.1596058281294392,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,79048,231250,152202,False,79048
8,8,0.3978272190613098,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,79048,231250,152202,False,79048
9,9,0.4756541025609116,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,79048,231250,152202,False,79048
10,10,-0.3169615978052215,0.025,lazy_delta_inverse_square,10000,10000,9853,1918,1918,88901,231250,142349,False,88901
11,11,0.7513418878572717,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,88901,231250,142349,False,88901
12,12,-3.662108588244302,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,88901,231250,142349,False,88901
13,13,0.14020270526626008,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,88901,231250,142349,False,88901
14,14,-2.0543997391032494,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,88901,231250,142349,False,88901
15,15,-0.8397809157866462,0.0125,lazy_delta_inverse_square,10000,10000,9702,1918,1918,98603,231250,132647,False,98603
16,16,0.6445635114503363,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,98603,231250,132647,False,98603
17,17,-2.8839308921105355,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,98603,231250,132647,False,98603
18,18,0.10510619837848503,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,98603,231250,132647,False,98603
19,19,-1.047142989152044,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,98603,231250,132647,False,98603
20,20,0.05099478297812982,0.025,lazy_delta_inverse_square,10000,10000,9938,1918,1918,108541,231250,122709,False,108541
21,21,-1.9129294693244083,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,108541,231250,122709,False,108541
22,22,0.05093312194393873,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,108541,231250,122709,False,108541
23,23,-8.496221575817584,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,108541,231250,122709,False,108541
24,24,-1.3126303588119599,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,108541,231250,122709,False,108541
25,25,0.7620883897495989,0.0125,lazy_delta_inverse_square,10000,10000,9970,1918,1918,118511,231250,112739,False,118511
26,26,-4.046821167038097,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,118511,231250,112739,False,118511
27,27,0.13274691658130625,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,118511,231250,112739,False,118511
28,28,-4.663229787981071,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,118511,231250,112739,False,118511
29,29,-0.07783039157448089,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,118511,231250,112739,False,118511
30,30,0.7210940506651318,0.00625,lazy_delta_inverse_square,10000,10000,9884,1918,1918,128395,231250,102855,False,128395
31,31,-2.9489647041109452,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,128395,231250,102855,False,128395
32,32,0.11717140413979849,0.00625,lazy_delta_inverse_square,0,0,0,1918,1918,128395,231250,102855,False,128395
33,33,-4.7041644006412575,0.003125,lazy_delta_inverse_square,0,0,0,1918,1918,128395,231250,102855,False,128395
