sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,133291.99736959898,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,70466.42132194391,0.04139178594691004,0.02759452396460669,0.08189355301450266,0.14413372294069157
2,2,2,1,70466.42132194391,0.04139178594691004,0.02759452396460669,0.08189355301450266,0.14413372294069157
3,3,3,3,41198.45129892978,0.02863523139932228,0.019090154266214854,0.05603332447654396,0.11859525779981189
4,4,4,3,41198.45129892978,0.02863523139932228,0.019090154266214854,0.05603332447654396,0.11859525779981189
5,5,5,5,34762.931459076106,0.00816165151113471,0.00544110100742314,0.036539626464144555,0.07829785015550295
6,6,6,5,36441.304544534,0.00816165151113471,0.00544110100742314,0.036539626464144555,0.07829785015550295
7,7,7,5,36441.304544534,0.00816165151113471,0.00544110100742314,0.036539626464144555,0.07829785015550295
8,8,8,8,33379.25510509661,0.015012255812360875,0.010008170541573918,0.042712347872077124,0.06644680659373697
9,9,9,8,33379.25510509661,0.015012255812360875,0.010008170541573918,0.042712347872077124,0.06644680659373697
10,10,10,10,28085.115630694,0.008950701030273234,0.005967134020182157,0.03728409774627634,0.05786630249057033
11,11,11,10,29312.407204926665,0.008950701030273234,0.005967134020182157,0.03728409774627634,0.05786630249057033
12,12,12,12,26179.557095461387,0.013215471932596756,0.00881031462173117,0.025618580357394245,0.05244297090852522
13,13,13,12,26179.557095461387,0.013215471932596756,0.00881031462173117,0.025618580357394245,0.05244297090852522
14,14,14,12,26179.557095461387,0.013215471932596756,0.00881031462173117,0.025618580357394245,0.05244297090852522
15,15,15,15,19821.14327201194,0.007539607003152843,0.005026404668768562,0.013741657117180825,0.04611959543699824
16,16,16,15,20272.392607464903,0.007539607003152843,0.005026404668768562,0.013741657117180825,0.04611959543699824
17,17,17,17,18178.536402416205,0.00951972832911685,0.006346485552744566,0.017118954394267607,0.04016147155306257
18,18,18,17,18178.536402416205,0.00951972832911685,0.006346485552744566,0.017118954394267607,0.04016147155306257
19,19,19,19,14714.48221454904,0.0078437248479922,0.005229149898661468,0.019710251652700576,0.03393577602247951
20,20,20,19,14714.48221454904,0.0078437248479922,0.005229149898661468,0.019710251652700576,0.03393577602247951
21,21,21,21,13257.685763404545,0.0066413458032658634,0.004427563868843909,0.008387135747750473,0.02438036590590407
