stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0030745037397170993,0.020452761564528698,0.05707849831572987
1,2,0.0014392001184038161,0.003754277032173065,0.025732809473399183
2,4,0.0006440068950299693,0.006724279988260287,0.01862405196530603
3,8,0.0004178461648756959,0.005360602271730352,0.011308632207465932
4,16,0.0001396348380654222,0.004899225453642797,0.007593268886277043
5,32,0.00014609604306822788,0.0058510859604910745,0.0037412742992619106
6,64,1.135973864099804e-05,0.0059414925194047575,0.0022581562061266785
