stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0072427524978481705,0.0214469404443422,0.07332989071913366
1,2,0.0040727622322083434,0.019211340674525238,0.02629292062720133
2,4,0.0020539993602588513,0.004796070501339286,0.018057396659721402
3,8,0.0018646602669087076,0.003218863789367459,0.011967371772295335
4,16,0.0011245862252776684,0.006033408516062692,0.007182207039583283
5,32,0.000880089411237267,0.006955865300680451,0.005392603003816326
6,64,0.0005599126620474126,0.006595585272832084,0.004289883945333536
