iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,510188,5100000,4589812,False,510188
1,1,43.6419015007824,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,510188,5100000,4589812,False,510188
2,2,-1.6499375350536638,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,510188,5100000,4589812,False,510188
3,3,-0.7610098766873918,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,510188,5100000,4589812,False,510188
4,4,0.7523728820369057,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,510188,5100000,4589812,False,510188
5,5,-5.005816513902394,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,520188,5100000,4579812,False,520188
6,6,-1.139418714917007,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,520188,5100000,4579812,False,520188
7,7,0.6899718214829281,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,520188,5100000,4579812,False,520188
8,8,-1.4987384640062376,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,520188,5100000,4579812,False,520188
9,9,0.6846290770359402,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,520188,5100000,4579812,False,520188
10,10,0.37252527714715966,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,530188,5100000,4569812,False,530188
11,11,0.8151543113113405,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,530188,5100000,4569812,False,530188
12,12,0.03311360024809602,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,530188,5100000,4569812,False,530188
13,13,-0.7894479672774232,0.0125,lazy_delta_inverse_square,0,0,0,1918,1918,530188,5100000,4569812,False,530188
14,14,0.5360982683379931,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,530188,5100000,4569812,False,530188
15,15,0.23377669429269946,0.0125,lazy_delta_inverse_square,10000,10000,10000,1918,1918,540188,5100000,4559812,False,540188
16,16,0.16834554938845753,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,540188,5100000,4559812,False,540188
