sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,88127.92759390255,0.00227342297002206,0.00151561531334804,0.00697710335423951,0.015113464757287046
1,1,1,1,24238.885887087956,0.015156589058413272,0.010104392705608848,0.017455741326470525,0.05996363858860847
2,2,2,1,24238.885887087956,0.015156589058413272,0.010104392705608848,0.017455741326470525,0.05996363858860847
3,3,3,3,13942.238017585381,0.007163578281016464,0.0047757188540109765,0.026622827220914223,0.03790493756699604
4,4,4,3,13942.238017585381,0.007163578281016464,0.0047757188540109765,0.026622827220914223,0.03790493756699604
5,5,5,3,13942.238017585381,0.007163578281016464,0.0047757188540109765,0.026622827220914223,0.03790493756699604
6,6,6,6,10290.382465140834,0.004950660918470184,0.003300440612313456,0.016896390465930528,0.03687082373902935
7,7,7,6,10290.382465140834,0.004950660918470184,0.003300440612313456,0.016896390465930528,0.03687082373902935
8,8,8,6,10290.382465140834,0.004950660918470184,0.003300440612313456,0.016896390465930528,0.03687082373902935
9,9,9,9,3673.0008147848644,0.002429307651576923,0.0016195384343846153,0.008902662660351569,0.01604916638955733
10,10,10,9,3673.0008147848644,0.002429307651576923,0.0016195384343846153,0.008902662660351569,0.01604916638955733
11,11,11,11,2138.9623210657637,0.0011459948019849064,0.0007639965346566043,0.002787997361099612,0.009421914026776373
12,12,12,12,1451.8202165597245,0.0006417281495967875,0.0004278187663978583,0.003920645576510179,0.005036943542975516
13,13,13,13,1273.5511611709005,0.0005336281086400774,0.00035575207242671825,0.0031571790615767866,0.003758140592771352
14,14,14,14,1211.780528039321,0.0005268167582805905,0.00035121117218706033,0.003401808598340389,0.0023742227566776178
15,15,15,15,1086.0800687452133,0.0003210667257090294,0.0002140444838060196,0.0033705178443592942,0.0017507118025590618
16,16,16,16,972.8539695023167,0.00010199471675265137,6.799647783510092e-05,0.0033624866878999115,0.0012739628056916016
17,17,17,16,972.8539695023167,0.00010199471675265137,6.799647783510092e-05,0.0033624866878999115,0.0012739628056916016
18,18,18,16,972.8539695023167,0.00010199471675265137,6.799647783510092e-05,0.0033624866878999115,0.0012739628056916016
19,19,19,19,965.7034516337649,7.354399639947218e-05,4.902933093298145e-05,0.0033737920534475294,0.001251277396972197
20,20,20,19,965.7034516337649,7.354399639947218e-05,4.902933093298145e-05,0.0033737920534475294,0.001251277396972197
21,21,21,19,965.7034516337649,7.354399639947218e-05,4.902933093298145e-05,0.0033737920534475294,0.001251277396972197
22,22,22,22,962.0312390045092,5.483102467851442e-05,3.655401645234295e-05,0.003382908543452004,0.0012126003867839192
23,23,23,22,962.0312390045092,5.483102467851442e-05,3.655401645234295e-05,0.003382908543452004,0.0012126003867839192
24,24,24,22,962.0312390045092,5.483102467851442e-05,3.655401645234295e-05,0.003382908543452004,0.0012126003867839192
25,25,25,25,961.373730837392,4.669709692023405e-05,3.11313979468227e-05,0.0033945116347810582,0.0012046324488759466
26,26,26,25,961.373730837392,4.669709692023405e-05,3.11313979468227e-05,0.0033945116347810582,0.0012046324488759466
27,27,27,27,961.3553619215419,4.628057066471958e-05,3.085371377647972e-05,0.003388710783981157,0.0012100393298942799
28,28,28,27,961.3553619215419,4.628057066471958e-05,3.085371377647972e-05,0.003388710783981157,0.0012100393298942799
29,29,29,29,961.3033803111705,4.6645801468930825e-05,3.109720097928722e-05,0.00339264753049298,0.001204317308417912
30,30,30,29,961.3033803111705,4.6645801468930825e-05,3.109720097928722e-05,0.00339264753049298,0.001204317308417912
31,31,31,29,961.3033803111705,4.6645801468930825e-05,3.109720097928722e-05,0.00339264753049298,0.001204317308417912
32,32,32,32,961.2294565970277,4.363475451549248e-05,2.9089836343661655e-05,0.0033941572442030402,0.0012033975887717093
33,33,33,32,961.2294565970277,4.363475451549248e-05,2.9089836343661655e-05,0.0033941572442030402,0.0012033975887717093
34,34,34,34,961.2245987384737,4.405971041451795e-05,2.93731402763453e-05,0.003396468261855641,0.0012032775337864647
35,35,35,34,961.2245987384737,4.405971041451795e-05,2.93731402763453e-05,0.003396468261855641,0.0012032775337864647
36,36,36,34,961.2245987384737,4.405971041451795e-05,2.93731402763453e-05,0.003396468261855641,0.0012032775337864647
37,37,37,37,961.210000347019,4.292923833010276e-05,2.861949222006851e-05,0.0033962359087984523,0.0012025825967022557
38,38,38,37,961.210000347019,4.292923833010276e-05,2.861949222006851e-05,0.0033962359087984523,0.0012025825967022557
39,39,39,39,961.2082310368013,4.326195302697955e-05,2.884130201798637e-05,0.0033974916016081386,0.0012024493100948842
40,40,40,39,961.2082310368013,4.326195302697955e-05,2.884130201798637e-05,0.0033974916016081386,0.0012024493100948842
41,41,41,41,961.2060957133094,4.287214684539631e-05,2.8581431230264204e-05,0.0033972049469227716,0.001202224702663328
42,42,42,41,961.2060957133094,4.287214684539631e-05,2.8581431230264204e-05,0.0033972049469227716,0.001202224702663328
43,43,43,41,961.2060957133094,4.287214684539631e-05,2.8581431230264204e-05,0.0033972049469227716,0.001202224702663328
44,44,44,44,961.2056440501838,4.285529731556936e-05,2.8570198210379576e-05,0.0033973932944428263,0.0012020426462831905
45,45,45,44,961.2056440501838,4.285529731556936e-05,2.8570198210379576e-05,0.0033973932944428263,0.0012020426462831905
46,46,46,46,961.2048944659668,4.28387543110198e-05,2.8559169540679868e-05,0.003397114391018892,0.0012020736693061783
47,47,47,47,961.2044993853312,4.3018587404325404e-05,2.8679058269550268e-05,0.003397628979772298,0.0012025699397982476
48,48,48,47,961.2044993853312,4.3018587404325404e-05,2.8679058269550268e-05,0.003397628979772298,0.0012025699397982476
49,49,49,47,961.2044993853312,4.3018587404325404e-05,2.8679058269550268e-05,0.003397628979772298,0.0012025699397982476
50,50,50,50,961.2036999729562,4.280628720687574e-05,2.8537524804583825e-05,0.0033976046593367747,0.001202014567861295
51,51,51,50,961.2036999729562,4.280628720687574e-05,2.8537524804583825e-05,0.0033976046593367747,0.001202014567861295
52,52,52,52,961.2035709123866,4.282364467955713e-05,2.8549096453038086e-05,0.003397233890521335,0.0012021178805163581
53,53,53,52,961.2035709123866,4.282364467955713e-05,2.8549096453038086e-05,0.003397233890521335,0.0012021178805163581
54,54,54,52,961.2035709123866,4.282364467955713e-05,2.8549096453038086e-05,0.003397233890521335,0.0012021178805163581
55,55,55,55,961.2033270502307,4.2785764783420666e-05,2.8523843188947108e-05,0.0033975044915551256,0.0012019446794565482
56,56,56,56,961.2032393958431,4.2813753365483764e-05,2.8542502243655843e-05,0.003397436499406367,0.001202012940797609
57,57,57,56,961.2032393958431,4.2813753365483764e-05,2.8542502243655843e-05,0.003397436499406367,0.001202012940797609
58,58,58,56,961.2032393958431,4.2813753365483764e-05,2.8542502243655843e-05,0.003397436499406367,0.001202012940797609
59,59,59,59,961.2030054911388,4.274559284003776e-05,2.8497061893358506e-05,0.003397443778828024,0.001201987942007353
60,60,60,59,961.2030054911388,4.274559284003776e-05,2.8497061893358506e-05,0.003397443778828024,0.001201987942007353
61,61,61,61,961.2028390526623,4.277419643944347e-05,2.851613095962898e-05,0.0033974044416997446,0.0012019324105171291
62,62,62,62,961.2025883319623,4.280224318620185e-05,2.8534828790801235e-05,0.0033975046041784264,0.0012021126934075436
63,63,63,62,961.2025883319623,4.280224318620185e-05,2.8534828790801235e-05,0.0033975046041784264,0.0012021126934075436
64,64,64,62,961.2025883319623,4.280224318620185e-05,2.8534828790801235e-05,0.0033975046041784264,0.0012021126934075436
65,65,65,65,961.2024721899255,4.2766931209636816e-05,2.851128747309121e-05,0.003397557843773037,0.0012019330609476706
66,66,66,65,961.2024721899255,4.2766931209636816e-05,2.851128747309121e-05,0.003397557843773037,0.0012019330609476706
67,67,67,67,961.2024478591552,4.27531565464212e-05,2.85021043642808e-05,0.003397407745251822,0.0012019882122707016
68,68,68,67,961.2024478591552,4.27531565464212e-05,2.85021043642808e-05,0.003397407745251822,0.0012019882122707016
69,69,69,69,961.2024306493927,4.276506737491137e-05,2.8510044916607576e-05,0.003397605680166591,0.0012019163757586019
70,70,70,69,961.2024306493927,4.276506737491137e-05,2.8510044916607576e-05,0.003397605680166591,0.0012019163757586019
71,71,71,71,961.202407146616,4.27481656829487e-05,2.8498777121965805e-05,0.003397401606871511,0.001201977668047035
72,72,72,71,961.202407146616,4.27481656829487e-05,2.8498777121965805e-05,0.003397401606871511,0.001201977668047035
