reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance
truth,[],4.861757190743887e-05,3.241171460495925e-05,0.00033987227376905426
truth,Gxpi2:0,3.285550526888059e-05,2.1903670179253727e-05,0.001205252793668378
truth,Gypi2:0,5.1559540246826074e-05,3.437302683121738e-05,0.002016853301033019
truth,Gzpi2:0,3.7734929102084536e-05,2.515661940138969e-05,0.001245530125755964
ideal,[],4.8617571907549895e-05,3.241171460503326e-05,0.0003400118440447556
ideal,Gxpi2:0,0.004623079368709426,0.003082052912472951,0.015513248749936929
ideal,Gypi2:0,0.006597123234278968,0.004398082156185978,0.019825695063829807
ideal,Gzpi2:0,0.00457315217292753,0.00304876811528502,0.026104201025084515
