seed,arm,infidelity,diamond,spam,accounted_revealed_shots,revealed_circuits,total_circuits,objective,flag,seconds,error
103,fixed_fpr,2.571855112831756e-05,0.0007929893394248,0.0011519848059076,3396000,849,1918,poisson_logl,0.646231604896358,2690.2,
103,fixed_no_fpr,1.767755632506307e-05,0.0006116404599043,0.00094560233835,3394860,1918,1918,poisson_logl,1.1347669178744493,1848.1,
103,lm,4.996880629271061e-06,0.0004966342305975,0.0008837625480652,3396778,1918,1918,chi2_ladder_then_mle,LM,51.7,
103,lm_mle,5.197284829450144e-06,0.0005003936836223,0.0008716410390975,3396778,1918,1918,pure_mle,LM_MLE,63.5,
103,adaptive_D_nofpr_f005,5.360994343811543e-06,0.0003660973334851,0.0017651402757578,3396000,1918,1918,poisson_logl,0.6273467164924171,2102.0,
103,adaptive_D_nofpr_f010,1.1272743233287086e-05,0.0004498496188465,0.001638055830076,3396000,1918,1918,poisson_logl,1.228155250162493,4218.1,
103,adaptive_D_nofpr_f020,5.7578929594792605e-06,0.0003131462425442,0.0011970143136772,3396000,1918,1918,poisson_logl,2.5378614022232333,1897.8,
103,adaptive_D_nofpr_f030,7.88251500896675e-06,0.000335975820346,0.0015804483085078,3396000,1918,1918,poisson_logl,0.5668156949600278,2046.0,
103,adaptive_D_nofpr_f040,4.378204497418325e-06,0.0003763847263045,0.0018531577424833,3396000,1918,1918,poisson_logl,3.046188509078255,2279.8,
103,adaptive_D_nofpr_f050,4.864323032371942e-06,0.0004682716848726,0.0005775610437051,3396000,1918,1918,poisson_logl,0.6359205189916205,2919.2,
103,adaptive_D_nofpr_f060,1.5468338035951046e-05,0.0005202237922303,0.0007803028915992,3396000,1918,1918,poisson_logl,3.496540457122201,2073.7,
103,adaptive_D_nofpr_f070,7.391581599819341e-06,0.0004398724845921,0.0012481667874378,3396000,1918,1918,poisson_logl,0.4180652895273481,2033.7,
