reference,gate,entanglement_infidelity,average_gate_infidelity,diamond_distance,eigenvalue_nonunitarity_excess,eigenvalue_diamondnorm,eigenvalue_nonunitary_diamondnorm
truth,[],1.2827467380738256e-05,8.551644920492171e-06,0.0009583262117299209,1.2605324879233493e-05,0.0007070615530525429,1.5679881062213852e-05
truth,Gxpi2:0,-0.0001296390511058565,-8.642603407057099e-05,0.002348057774864273,-3.979669766995819e-05,0.0007228055956650005,5.423863950504426e-05
truth,Gypi2:0,0.0003653098852789416,0.0002435399235192944,0.004121036204925816,0.00011398398769146834,0.0006579413191172036,0.0002712439703196068
truth,Gzpi2:0,0.001114481850723159,0.0007429879004821061,0.004708298165422814,1.770978664800138e-06,0.00048903347710836,0.0003059894363804938
