stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0009636494595512135,0.010358635044309198,0.04315981151927245
1,2,0.0011023312788031592,0.0120556348590875,0.030520644923832822
2,4,0.001232292514647293,0.006005785827628116,0.021781886476717395
3,8,0.0008728029451927077,0.0040605183628883695,0.007994449212347644
4,16,0.00029173792580644564,0.0031867036521868435,0.0046486038300912885
5,32,5.031858758186569e-05,0.0038129426209533314,0.0031724988586240926
6,64,0.0003407450380692456,0.004446762712022244,0.0030339295892357057
