sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_spam_tracedist_to_truth,mean_gate_eigenvalue_nonunitarity_excess_to_truth,mean_gate_eigenvalue_diamondnorm_to_truth,mean_gate_eigenvalue_nonunitary_diamondnorm_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,126178.57956411636,0.0017882621897374607,0.001192174793158307,0.007165902701660543,0.005062523522911718,-0.002719190553661918,0.0067837813321190345,0.0031726617482777386,0.013707118158205382
1,1,1,1,57855.113447803225,0.015515717354729619,0.010343811569819747,0.01167812878769865,0.00852008922519071,0.0239423766813332,0.02940372616964706,0.028625566667011618,0.053985416645171105
2,2,2,1,57855.113447803225,0.015515717354729619,0.010343811569819747,0.01167812878769865,0.00852008922519071,0.0239423766813332,0.02940372616964706,0.028625566667011618,0.053985416645171105
3,3,3,1,57855.113447803225,0.015515717354729619,0.010343811569819747,0.01167812878769865,0.00852008922519071,0.0239423766813332,0.02940372616964706,0.028625566667011618,0.053985416645171105
4,4,4,4,24912.556060130322,0.0046119260206741175,0.0030746173471160785,0.02587329394905923,0.01836848121514459,0.0035933691357812533,0.019480057452964133,0.006950071436639026,0.04129157283716696
5,5,5,4,24912.556060130322,0.0046119260206741175,0.0030746173471160785,0.02587329394905923,0.01836848121514459,0.0035933691357812533,0.019480057452964133,0.006950071436639026,0.04129157283716696
6,6,6,4,24912.556060130322,0.0046119260206741175,0.0030746173471160785,0.02587329394905923,0.01836848121514459,0.0035933691357812533,0.019480057452964133,0.006950071436639026,0.04129157283716696
7,7,7,7,15924.719830163882,0.003551790543359523,0.002367860362239682,0.005639811681020194,0.0038170871546149105,0.0061610758188889655,0.0101515084498245,0.007806743536290038,0.021164620363573357
8,8,8,7,15924.719830163882,0.003551790543359523,0.002367860362239682,0.005639811681020194,0.0038170871546149105,0.0061610758188889655,0.0101515084498245,0.007806743536290038,0.021164620363573357
9,9,9,9,4744.977044654614,0.000676729149019506,0.00045115276601300397,0.0026188124605370272,0.0019058121565980967,0.0012597831896824369,0.0058444509249667405,0.0017629650226107657,0.011043957735615118
10,10,10,9,4744.977044654614,0.000676729149019506,0.00045115276601300397,0.0026188124605370272,0.0019058121565980967,0.0012597831896824369,0.0058444509249667405,0.0017629650226107657,0.011043957735615118
11,11,11,9,4744.977044654614,0.000676729149019506,0.00045115276601300397,0.0026188124605370272,0.0019058121565980967,0.0012597831896824369,0.0058444509249667405,0.0017629650226107657,0.011043957735615118
12,12,12,12,2394.02577251182,0.00067116730574035,0.00044744487049356674,0.001732453177192253,0.0013434657581594366,0.001397195087724984,0.002023273253336025,0.0019563696356083085,0.004032401573309374
13,13,13,12,2394.02577251182,0.00067116730574035,0.00044744487049356674,0.001732453177192253,0.0013434657581594366,0.001397195087724984,0.002023273253336025,0.0019563696356083085,0.004032401573309374
14,14,14,14,1511.5989859536778,0.00031323761205839795,0.00020882507470559863,0.0012835923134879533,0.001046652210778004,0.0006054069369924656,0.0009576492996350844,0.0009479920858019852,0.0017927604972955637
15,15,15,14,1511.5989859536778,0.00031323761205839795,0.00020882507470559863,0.0012835923134879533,0.001046652210778004,0.0006054069369924656,0.0009576492996350844,0.0009479920858019852,0.0017927604972955637
16,16,16,14,1511.5989859536778,0.00031323761205839795,0.00020882507470559863,0.0012835923134879533,0.001046652210778004,0.0006054069369924656,0.0009576492996350844,0.0009479920858019852,0.0017927604972955637
17,17,17,17,1011.643747065888,8.875162801746939e-05,5.916775201164626e-05,0.0013125950794955696,0.0009427685279895413,0.0002022678473739964,0.0004114300471121831,0.00034885150613634536,0.0010026380903230383
18,18,18,17,1011.643747065888,8.875162801746939e-05,5.916775201164626e-05,0.0013125950794955696,0.0009427685279895413,0.0002022678473739964,0.0004114300471121831,0.00034885150613634536,0.0010026380903230383
19,19,19,17,1011.643747065888,8.875162801746939e-05,5.916775201164626e-05,0.0013125950794955696,0.0009427685279895413,0.0002022678473739964,0.0004114300471121831,0.00034885150613634536,0.0010026380903230383
20,20,20,20,946.0330348307223,3.1340649525063435e-05,2.0893766350042288e-05,0.0013770279784608482,0.0010315096101383295,3.666131166498582e-05,0.00028995754891101894,0.0001963593543673689,0.0008223535011152967
21,21,21,20,946.0330348307223,3.1340649525063435e-05,2.0893766350042288e-05,0.0013770279784608482,0.0010315096101383295,3.666131166498582e-05,0.00028995754891101894,0.0001963593543673689,0.0008223535011152967
22,22,22,22,943.5586171834868,2.2969789276794383e-05,1.5313192851196256e-05,0.0013807790103649213,0.0010414032699662588,2.2079174615836916e-05,0.00022568826234612696,0.00010075070546548826,0.000772404259167983
23,23,23,22,943.5586171834868,2.2969789276794383e-05,1.5313192851196256e-05,0.0013807790103649213,0.0010414032699662588,2.2079174615836916e-05,0.00022568826234612696,0.00010075070546548826,0.000772404259167983
24,24,24,24,937.0636842042926,2.194662030494121e-05,1.463108020329414e-05,0.0013475944627430545,0.0010191967064334855,1.321341422132194e-05,0.00022004996551149768,9.626744346665633e-05,0.0008049279729329057
25,25,25,24,937.0636842042926,2.194662030494121e-05,1.463108020329414e-05,0.0013475944627430545,0.0010191967064334855,1.321341422132194e-05,0.00022004996551149768,9.626744346665633e-05,0.0008049279729329057
26,26,26,24,937.0636842042926,2.194662030494121e-05,1.463108020329414e-05,0.0013475944627430545,0.0010191967064334855,1.321341422132194e-05,0.00022004996551149768,9.626744346665633e-05,0.0008049279729329057
27,27,27,27,928.5178982590722,6.390720499904745e-06,4.260480333269831e-06,0.0013521446799404713,0.001021573759829453,-1.9724401981245643e-05,0.00021851420836368828,7.720097167078499e-05,0.0008016684900718456
28,28,28,27,928.5178982590722,6.390720499904745e-06,4.260480333269831e-06,0.0013521446799404713,0.001021573759829453,-1.9724401981245643e-05,0.00021851420836368828,7.720097167078499e-05,0.0008016684900718456
29,29,29,27,928.5178982590722,6.390720499904745e-06,4.260480333269831e-06,0.0013521446799404713,0.001021573759829453,-1.9724401981245643e-05,0.00021851420836368828,7.720097167078499e-05,0.0008016684900718456
30,30,30,30,927.857396747502,3.720409988833273e-06,2.4802733258888487e-06,0.001355160011941165,0.001024056354789232,-2.9913198997935653e-05,0.00021903702255405787,8.08160083903206e-05,0.0008070562785891812
31,31,31,30,927.857396747502,3.720409988833273e-06,2.4802733258888487e-06,0.001355160011941165,0.001024056354789232,-2.9913198997935653e-05,0.00021903702255405787,8.08160083903206e-05,0.0008070562785891812
32,32,32,32,927.8231276881083,3.0075964583542447e-06,2.0050643055694976e-06,0.001351541667234265,0.0010208670699692565,-2.9128405803567625e-05,0.0002171502658344656,8.160363174256752e-05,0.0008062438841602876
33,33,33,33,927.4947497933224,2.0151396578904635e-06,1.343426438593644e-06,0.0013514457853458825,0.00102218046073084,-3.0453103488176092e-05,0.00021512064242283906,8.243001438199005e-05,0.0008061312376850091
34,34,34,33,927.4947497933224,2.0151396578904635e-06,1.343426438593644e-06,0.0013514457853458825,0.00102218046073084,-3.0453103488176092e-05,0.00021512064242283906,8.243001438199005e-05,0.0008061312376850091
35,35,35,35,927.3793165641468,2.299759571944282e-06,1.533173047962853e-06,0.0013491378290971551,0.0010222469332348914,-3.0180362685379436e-05,0.00021375769726357085,8.182926247089772e-05,0.0008069655705476787
36,36,36,35,927.3793165641468,2.299759571944282e-06,1.533173047962853e-06,0.0013491378290971551,0.0010222469332348914,-3.0180362685379436e-05,0.00021375769726357085,8.182926247089772e-05,0.0008069655705476787
37,37,37,35,927.3793165641468,2.299759571944282e-06,1.533173047962853e-06,0.0013491378290971551,0.0010222469332348914,-3.0180362685379436e-05,0.00021375769726357085,8.182926247089772e-05,0.0008069655705476787
38,38,38,35,927.3793165641468,2.299759571944282e-06,1.533173047962853e-06,0.0013491378290971551,0.0010222469332348914,-3.0180362685379436e-05,0.00021375769726357085,8.182926247089772e-05,0.0008069655705476787
39,39,39,39,927.3636108294234,2.0921716017696657e-06,1.3947810678464432e-06,0.0013484676791449598,0.001022243093595536,-3.048661611522452e-05,0.00021279963453941345,8.174607081710278e-05,0.0008061852856645122
40,40,40,40,927.3625853832384,2.1576535042810985e-06,1.4384356695207306e-06,0.001349480544449112,0.0010229913797744435,-3.0465852753340517e-05,0.00021298596837345194,8.213632555566924e-05,0.0008068333609471155
41,41,41,41,927.3417923991907,2.039872991688174e-06,1.359915327792116e-06,0.0013486740266786378,0.001022368723538914,-3.0523023651189696e-05,0.0002129019079705973,8.20094471576105e-05,0.0008068665593520803
42,42,42,41,927.3417923991907,2.039872991688174e-06,1.359915327792116e-06,0.0013486740266786378,0.001022368723538914,-3.0523023651189696e-05,0.0002129019079705973,8.20094471576105e-05,0.0008068665593520803
43,43,43,43,927.3397955704559,2.0200705932726937e-06,1.3467137288484619e-06,0.0013480352710732635,0.0010220935489524273,-3.0513109202490174e-05,0.0002127654089029853,8.178285756268999e-05,0.0008067714801356361
44,44,44,43,927.3397955704559,2.0200705932726937e-06,1.3467137288484619e-06,0.0013480352710732635,0.0010220935489524273,-3.0513109202490174e-05,0.0002127654089029853,8.178285756268999e-05,0.0008067714801356361
45,45,45,45,927.3295531210838,2.121861245069079e-06,1.4145741633793864e-06,0.0013477832961559313,0.0010219042042043124,-3.0487049407314226e-05,0.00021285492155869958,8.208652945503048e-05,0.0008073745058254783
46,46,46,45,927.3295531210838,2.121861245069079e-06,1.4145741633793864e-06,0.0013477832961559313,0.0010219042042043124,-3.0487049407314226e-05,0.00021285492155869958,8.208652945503048e-05,0.0008073745058254783
47,47,47,47,927.3286556366602,2.027372979968023e-06,1.351581986645348e-06,0.001347284304947461,0.001021658725729389,-3.064604565902046e-05,0.0002128914822316121,8.175789990760157e-05,0.0008074725941161205
48,48,48,47,927.3286556366602,2.027372979968023e-06,1.351581986645348e-06,0.001347284304947461,0.001021658725729389,-3.064604565902046e-05,0.0002128914822316121,8.175789990760157e-05,0.0008074725941161205
49,49,49,49,927.3199509715671,2.18168632951099e-06,1.454457553007325e-06,0.00134688065185684,0.0010212889303779073,-3.0533280085454084e-05,0.00021283537136966454,8.201261725200581e-05,0.0008079237663212262
50,50,50,49,927.3199509715671,2.18168632951099e-06,1.454457553007325e-06,0.00134688065185684,0.0010212889303779073,-3.0533280085454084e-05,0.00021283537136966454,8.201261725200581e-05,0.0008079237663212262
51,51,51,49,927.3199509715671,2.18168632951099e-06,1.454457553007325e-06,0.00134688065185684,0.0010212889303779073,-3.0533280085454084e-05,0.00021283537136966454,8.201261725200581e-05,0.0008079237663212262
52,52,52,52,927.31691126312,2.177781680906543e-06,1.4518544539376954e-06,0.001346577575182792,0.0010211999807922178,-3.0539364754368636e-05,0.00021279608709995823,8.199107856186189e-05,0.0008079489339675478
53,53,53,52,927.31691126312,2.177781680906543e-06,1.4518544539376954e-06,0.001346577575182792,0.0010211999807922178,-3.0539364754368636e-05,0.00021279608709995823,8.199107856186189e-05,0.0008079489339675478
