sequence_index,iteration,nf,incumbent_index,incumbent_full_objective,mean_gate_entanglement_infidelity_to_truth,mean_gate_average_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,0,0,0,49720.52187807092,0.002273422622213639,0.0015156150814757592,0.0069771033542395085,0.015113464757287321
1,1,1,1,9767.918809255227,0.00815478507621914,0.005436523384146093,0.008848818102591957,0.03831218261002771
2,2,2,1,9767.918809255227,0.00815478507621914,0.005436523384146093,0.008848818102591957,0.03831218261002771
3,3,3,1,9767.918809255227,0.00815478507621914,0.005436523384146093,0.008848818102591957,0.03831218261002771
4,4,4,4,3950.3568486932395,0.0034479645933962466,0.0022986430622641647,0.026416334145698394,0.02580126853468314
5,5,5,4,3950.3568486932395,0.0034479645933962466,0.0022986430622641647,0.026416334145698394,0.02580126853468314
6,6,6,4,4093.1046004959157,0.0034479645933962466,0.0022986430622641647,0.026416334145698394,0.02580126853468314
7,7,7,7,2650.137189772447,0.0020138352074847987,0.001342556804989866,0.005542250732608632,0.011440640006231238
8,8,8,7,2650.137189772447,0.0020138352074847987,0.001342556804989866,0.005542250732608632,0.011440640006231238
9,9,9,9,1661.3735842052001,0.0005333536195407385,0.00035556907969382567,0.0033424345750711006,0.005229476158236072
10,10,10,9,1661.3735842052001,0.0005333536195407385,0.00035556907969382567,0.0033424345750711006,0.005229476158236072
11,11,11,9,1765.2669959854645,0.0005333536195407385,0.00035556907969382567,0.0033424345750711006,0.005229476158236072
12,12,12,12,1158.8138546976236,0.00024084734920348794,0.00016056489946899197,0.0020944053428110444,0.0018264902918838028
13,13,13,12,1158.8138546976236,0.00024084734920348794,0.00016056489946899197,0.0020944053428110444,0.0018264902918838028
14,14,14,14,1113.907731230115,0.00021908847268403697,0.00014605898178935797,0.0021653825601769066,0.0021880623132334623
15,15,15,14,1113.907731230115,0.00021908847268403697,0.00014605898178935797,0.0021653825601769066,0.0021880623132334623
16,16,16,16,1108.8795231694353,0.0002436317304348734,0.00016242115362324896,0.0018339554121701723,0.0017203274193868727
17,17,17,16,1108.8795231694353,0.0002436317304348734,0.00016242115362324896,0.0018339554121701723,0.0017203274193868727
18,18,18,18,1105.7828074857384,0.0002492895651406979,0.00016619304342713193,0.001973118724482996,0.0017873650081023363
19,19,19,19,989.5092660940202,0.00014554886014817026,9.703257343211351e-05,0.0017791445305723236,0.0014407083428897003
20,20,20,19,989.5092660940202,0.00014554886014817026,9.703257343211351e-05,0.0017791445305723236,0.0014407083428897003
21,21,21,19,994.4217111816301,0.00014554886014817026,9.703257343211351e-05,0.0017791445305723236,0.0014407083428897003
22,22,22,22,988.5474201466188,0.00014884581215554582,9.923054143703054e-05,0.0021297778857724352,0.0014111853130888933
