stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0010044042566435263,0.006695562738092527,0.017657042774721483
1,2,0.0007873735524530079,0.0042077654489071185,0.0071827921823764546
2,4,0.0006104189371712587,0.0019199213721888117,0.005487341130126052
3,8,0.00027917338388128154,0.0013623339357760752,0.003941165595141419
4,16,0.00012887835660851943,0.0013819941858910884,0.0017154567283753615
5,32,8.496028547197443e-05,0.0010614269251104254,0.001525787042082952
6,64,3.063553964247068e-05,0.0009206818985803833,0.0008080154442746947
