iteration,nf,previous_rho,trust_region_delta,adaptive_schedule,requested_budget,scheduled_budget,shots_added,active_circuits,revealed_union_circuits,accounted_revealed_shots,total_shot_budget,remaining_shot_budget,shot_budget_exhausted,physical_precomputed_shots
0,0,,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,771036,963000,191964,False,771036
1,1,36.85890731561165,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,771036,963000,191964,False,771036
2,2,-1.156733171705572,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,771036,963000,191964,False,771036
3,3,0.3634105659567144,0.2,lazy_delta_inverse_square,0,0,0,1918,1918,771036,963000,191964,False,771036
4,4,-2.1497057619533937,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,771036,963000,191964,False,771036
5,5,-0.8101067081377221,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,781036,963000,181964,False,781036
6,6,0.5697442690182172,0.1,lazy_delta_inverse_square,0,0,0,1918,1918,781036,963000,181964,False,781036
7,7,-2.54138968957622,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,781036,963000,181964,False,781036
8,8,-0.18153473327195643,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,781036,963000,181964,False,781036
9,9,0.8044287883400224,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,781036,963000,181964,False,781036
10,10,-0.1270960599668492,0.025,lazy_delta_inverse_square,10000,10000,10000,1918,1918,791036,963000,171964,False,791036
11,11,0.682063986924634,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,791036,963000,171964,False,791036
12,12,-0.2070570448645219,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,791036,963000,171964,False,791036
13,13,0.4656990729692621,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,791036,963000,171964,False,791036
14,14,-0.3722028457415305,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,791036,963000,171964,False,791036
15,15,0.45742288951914967,0.05,lazy_delta_inverse_square,10000,10000,10000,1918,1918,801036,963000,161964,False,801036
16,16,-1.0043493515871849,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,801036,963000,161964,False,801036
17,17,0.46008889035774403,0.05,lazy_delta_inverse_square,0,0,0,1918,1918,801036,963000,161964,False,801036
18,18,-2.1809838599859415,0.025,lazy_delta_inverse_square,0,0,0,1918,1918,801036,963000,161964,False,801036
