stage,max_length,mean_gate_entanglement_infidelity_to_truth,mean_spam_vector_l2_error_to_truth,mean_gate_diamond_distance_to_truth
0,1,0.0007329489642823317,0.012311083685836624,0.0201486095272687
1,2,0.0010892636358994234,0.006536322150588293,0.012734808105631098
2,4,0.000790787851403657,0.004574655446833485,0.008776942870669935
3,8,0.00035737792070197894,0.0032841037503588567,0.0038819905550744865
4,16,0.0002013864549435529,0.002924274757702395,0.0031937198874994357
5,32,0.0003185934472367813,0.0028363522268798885,0.0018763978740462893
6,64,1.7715220008790444e-05,0.0024745094155812566,0.0009003277905155463
